Cbegsbyvb;Glcr;Vafgehzrag;Haqreylvat;Cbf;CI Fcbg BA/S;Qrygn;Tnzzn;IrtnY;Rkcvel;Fgevxr;VafPhee;P/C;BGP;Vfva;HaqCep;PbagenpgFvmr;-70,00;-60,00;-50,00;-40,00;-30,00;-25,00;-20,00;-15,00;-10,00;-5,00;-4,00;-3,00;-2,00;-1,00;0,00;1,00;2,00;3,00;4,00;5,00;10,00;15,00;20,00;25,00;30,00;40,00;50,00;60,00;70,00;1 Z;6 Z;12 Z;Erfg;-100,00;100,00;-10,00X;10,00X;
RDG_QRE3_C;Bcgvba;IB314E180;IBJ3;-50.000000;-102522.301019;2779.141275;-53.083355;-2849.477808;20.06.2014 17:31:00;180.0000;RHE;Chg;snyfr;;174.250;100.00;-657870.757656;-570746.138895;-483627.362801;-396662.961812;-310958.965498;-269547.246798;-229936.927816;-192851.755054;-158956.360785;-128753.682255;-123185.051741;-117777.114145;-112530.542569;-107445.630382;-102522.301019;-97760.120060;-93158.309015;-88715.760827;-84431.056763;-80302.484398;-61923.538403;-47056.527810;-35275.506302;-26114.306286;-19111.478111;-9929.239311;-4984.592009;-2433.982340;-1162.631654;;-1619.368052;-1230.095269;;-91250.347815;-114786.265711;-102898.994336;-102148.357235;
RDG_QRE3_C;Bcgvba;IB314S200;IBJ3;-150.000000;-82598.554414;-4185.234175;-143.831959;-7189.163181;20.06.2014 17:31:00;200.0000;RHE;Pnyy;snyfr;;174.250;100.00;;-0.006865;-1.952961;-83.749077;-1146.618634;-3160.322907;-7499.392133;-15717.369008;-29690.350919;-51388.375478;-56818.514295;-62643.186460;-68874.234092;-75522.656023;-82598.554414;-90111.088856;-98068.438182;-106477.770103;-115345.218690;-124675.869627;-178381.487751;-243834.869201;-320570.990438;-407665.170770;-503895.831103;-718338.206336;-953514.703253;-1201164.726661;-1455723.564702;;-4085.475624;-3103.349498;;-96175.547670;-73478.567249;-82188.452967;-83009.779784;
RDG_QRE3_C;Bcgvba;IB314K140;IBJ3;-125.000000;-96588.081308;2691.015168;-68.306082;-6860.337982;19.12.2014 17:31:00;140.0000;RHE;Chg;snyfr;;174.250;100.00;-1145284.810594;-928113.511453;-716958.926596;-524776.324733;-364661.592173;-298730.968516;-242232.683672;-194635.678076;-155136.186061;-122784.679401;-117084.590419;-111622.679682;-106391.107973;-101382.124472;-96588.081308;-92001.446467;-87614.815150;-83420.919999;-79412.639652;-75583.006286;-58882.126892;-45698.764805;-35355.545105;-27282.439281;-21008.480723;-12399.592766;-7290.463001;-4279.735204;-2512.766910;;;-3936.150055;-2923.969031;-85775.409494;-108628.961949;-97216.791462;-95966.294915;
RDG_QRE3_C;Bcgvba;IB314Y160;IBJ3;-25.000000;-65110.293714;-1660.079094;-19.489876;-1682.058015;19.12.2014 17:31:00;160.0000;RHE;Pnyy;snyfr;;174.250;100.00;-0.522781;-35.032310;-463.787046;-2577.296023;-8550.339995;-13663.267517;-20448.934697;-29002.402749;-39340.933867;-51412.804275;-54026.515732;-56704.296598;-59445.000351;-62247.412270;-65110.293714;-68032.349079;-71012.242859;-74048.604727;-77140.034352;-80285.106111;-96763.996527;-114363.232282;-132900.686345;-152205.507708;-172124.313116;-213294.711751;-255603.288472;-298536.121190;-341793.547565;;;-965.106194;-716.933700;-71023.973101;-61095.537121;-64897.754896;-65323.629035;
RDG_QRE3_C;Bcgvba;IB314K160;IBJ3;-255.000000;-377237.508303;9106.069918;-186.457037;-17849.862149;19.12.2014 17:31:00;160.0000;RHE;Chg;snyfr;;174.250;100.00;-2845115.682095;-2400928.926343;-1959723.781224;-1534442.661570;-1148220.448893;-976801.461159;-822300.024090;-685471.730264;-566254.057289;-463915.063004;-445372.008521;-427444.846829;-410121.635600;-393390.064766;-377237.508303;-361651.073708;-346617.649147;-332123.948446;-318156.553682;-304701.955272;-244646.215355;-195390.632625;-155327.447413;-122977.789202;-97022.346293;-59866.937102;-36614.461369;-22256.309065;-13475.502532;;;-10241.705674;-7608.119444;-340277.434065;-417550.340300;-379339.013008;-375161.785846;
RDG_QRE3_C;Bcgvba;IB314Y180;IBJ3;-130.000000;-208499.392470;-6432.609804;-110.116536;-9667.350313;19.12.2014 17:31:00;180.0000;RHE;Pnyy;snyfr;;174.250;100.00;-0.197170;-26.390447;-553.340264;-4260.203513;-17959.115743;-31591.457678;-51396.564708;-78399.284261;-113346.939351;-156673.081607;-166359.669235;-176386.713647;-186753.308566;-197458.118239;-208499.392470;-219874.984367;-231582.410494;-243618.728098;-255980.691679;-268664.725063;-336769.875492;-412231.687177;-494340.799802;-582315.760254;-675353.252546;-873525.372640;-1083302.728495;-1300397.412767;-1521831.049096;;;-5546.832459;-4120.502084;-234549.675857;-187928.555628;-207523.300134;-209479.661003;
RDG_QRE3_C;Bcgvba;IB314K180;IBJ3;-175.000000;-437920.302644;9028.715229;-142.806571;-13082.500818;19.12.2014 17:31:00;180.0000;RHE;Chg;snyfr;;174.250;100.00;-2301672.832139;-1996745.699736;-1692186.216289;-1391085.879672;-1102740.063520;-967636.261676;-840869.166205;-723804.708282;-617381.289891;-522074.242408;-504357.113892;-487085.658987;-470257.645932;-453870.294162;-437920.302644;-422403.878897;-407316.768553;-392654.285000;-378411.339107;-364582.468689;-301435.629869;-247656.818860;-202308.770040;-164410.248732;-132990.529513;-85975.770315;-54854.067219;-34643.017178;-21711.180698;;;-7506.342503;-5576.138142;-400926.831457;-477491.079905;-439956.714031;-435913.576462;
RDG_QRE3_EH;Bcgvba;NQF_BGP_1412_C67.167;NQF;-372.206590;-1396.847747;88.611168;-5.003435;-99.490468;12.12.2014 17:45:00;67.1670;RHE;Chg;gehr;;80.180;1.00;-16416.245435;-13437.649785;-10513.619039;-7786.631683;-5444.960452;-4461.196598;-3610.022265;-2888.227531;-2287.161296;-1794.664446;-1707.984253;-1624.977210;-1545.528404;-1469.523239;-1396.847747;-1327.388876;-1261.034750;-1197.674905;-1137.200499;-1079.504496;-829.099981;-633.372932;-481.627363;-364.802709;-275.401165;-155.735426;-87.414091;-48.844778;-27.233252;;;-60.889015;-38.598801;-1281.914120;-1520.864233;-1407.063401;-1386.700408;
RDG_QRE3_EH;Bcgvba;NYI_BGP_1401_C86.7425;NYI;-749.346000;-175.035164;22.506913;-2.695361;-34.450381;31.01.2014 17:45:00;86.7425;RHE;Chg;gehr;;116.200;1.00;-38828.891686;-30121.512397;-21433.807138;-13105.713570;-6393.626145;-4054.358163;-2412.422087;-1351.948987;-717.178321;-362.135338;-314.169793;-272.093304;-235.261079;-203.085899;-175.035164;-150.627690;-129.430351;-111.054659;-95.153332;-81.416925;-36.625999;-16.006633;-6.823278;-2.847217;-1.166687;-0.187514;-0.028857;-0.004313;-0.000633;-14.099058;-20.341744;;;-175.035164;-175.035164;-176.012052;-174.064019;
RDG_QRE3_EH;Bcgvba;NYI_BGP_1407_C93.56;NYI;-534.416417;-1433.427059;95.915487;-5.651600;-141.047482;25.07.2014 17:45:00;93.5600;RHE;Chg;gehr;;116.200;1.00;-33698.617163;-27488.902382;-21294.932467;-15271.787912;-9897.144430;-7642.440041;-5741.249109;-4201.252429;-3000.015789;-2094.788744;-1944.730211;-1803.993168;-1672.146825;-1548.764826;-1433.427059;-1325.721257;-1225.244385;-1131.603819;-1044.418351;-963.318996;-637.124691;-415.508837;-267.677199;-170.616482;-107.756405;-42.027937;-16.023143;-6.013415;-2.233896;;-53.177542;-87.861349;;-1041.333379;-1950.075607;-1443.735304;-1423.188173;
RDG_QRE3_EH;Bcgvba;NYI_BGP_1412_C98.728;NYI;-313.994004;-1786.848216;85.059669;-3.500123;-127.472248;15.12.2014 17:45:00;98.7280;RHE;Chg;gehr;;116.200;1.00;-21362.729461;-17715.034239;-14088.368040;-10591.448807;-7453.956010;-6096.476948;-4905.922500;-3887.990453;-3038.027561;-2343.483691;-2221.739240;-2105.362517;-1994.195362;-1888.077697;-1786.848216;-1690.345026;-1598.406239;-1510.870520;-1427.577589;-1348.368673;-1008.181303;-747.751570;-550.689337;-403.078672;-293.475632;-153.573772;-79.321169;-40.605608;-20.669930;;;-75.924766;-51.544828;-1424.596244;-2226.116053;-1800.823418;-1772.970423;
RDG_QRE3_EH;Bcgvba;NYI_BGP_1501_C99.416;NYI;-281.644806;-1745.405069;79.466057;-3.123387;-120.289251;12.01.2015 17:45:00;99.4160;RHE;Chg;gehr;;116.200;1.00;-19352.773355;-16081.101709;-12830.478607;-9700.724260;-6892.216917;-5673.433179;-4600.274391;-3677.653556;-2901.879449;-2262.645872;-2149.952240;-2042.014658;-1938.700696;-1839.876042;-1745.405069;-1655.151370;-1568.978250;-1486.749186;-1408.328244;-1333.580473;-1010.325836;-759.743273;-567.602404;-421.663927;-311.724830;-168.351480;-89.838250;-47.552126;-25.042045;;;-53.241708;-67.045392;-1405.517922;-2154.007517;-1759.369635;-1731.539345;
RDG_QRE3_EH;Bcgvba;ONF_BGP_1408_C57.103;ONF;-612.927517;-1080.398619;108.714658;-9.720101;-102.654018;15.08.2014 17:35:00;57.1030;RHE;Chg;gehr;;70.900;1.00;-23046.054779;-18701.272407;-14382.985446;-10252.054478;-6663.205321;-5182.555283;-3939.625211;-2931.160398;-2138.205685;-1532.120172;-1430.479027;-1334.745905;-1244.659383;-1159.961499;-1080.398619;-1005.722199;-935.689437;-870.063830;-808.615646;-751.122301;-515.720090;-350.250802;-235.630063;-157.229319;-104.182555;-44.973814;-19.089393;-8.011530;-3.339165;;-26.923163;-75.725893;;-881.852325;-1317.705625;-1088.110518;-1072.738356;
RDG_QRE3_EH;Bcgvba;ONLA_BGP_1411_C69.808;ONLA;-558.675223;-1542.372347;103.564483;-6.282785;-134.083923;05.11.2014 17:45:00;69.8080;RHE;Chg;gehr;;87.160;1.00;-25027.357294;-20167.215622;-15405.373787;-11013.652571;-7343.595570;-5850.332943;-4591.661290;-3555.208462;-2719.403745;-2057.749529;-1943.856080;-1835.588437;-1732.728135;-1635.059944;-1542.372347;-1454.457950;-1371.113843;-1292.141914;-1217.349098;-1146.547596;-846.223563;-620.736164;-452.952360;-329.059608;-238.170393;-123.701274;-63.736505;-32.688889;-16.732429;;;-109.170039;-24.909650;-1394.187521;-1704.643209;-1554.011920;-1530.814371;
RDG_QRE3_EH;Bcgvba;ONLA_BGP_1411_C75.234;ONLA;-305.712843;-1323.572495;80.650094;-4.277313;-91.480443;21.11.2014 17:35:00;75.2340;RHE;Chg;gehr;;87.160;1.00;-15343.895445;-12681.055168;-10043.729217;-7528.693576;-5304.400634;-4350.323444;-3516.082379;-2803.271723;-2207.065956;-1717.945699;-1631.915847;-1549.572342;-1470.806826;-1395.510093;-1323.572495;-1254.884319;-1189.336140;-1126.819140;-1067.225405;-1010.448186;-765.183712;-575.344584;-429.924175;-319.531322;-236.382517;-127.906981;-68.425259;-36.322489;-19.188616;;;-66.484979;-24.993850;-1207.526293;-1449.206635;-1333.130413;-1314.077056;
RDG_QRE3_EH;Bcgvba;ONLA_BGP_1412_C72.395;ONLA;-497.271911;-1825.302053;112.178998;-6.142446;-140.168462;12.12.2014 17:35:00;72.3950;RHE;Chg;gehr;;87.160;1.00;-23551.460778;-19224.120415;-14969.751348;-10996.412589;-7591.973440;-6169.580636;-4946.012443;-3916.029523;-3065.822607;-2376.165839;-2255.602510;-2140.412543;-2030.417374;-1925.439316;-1825.302053;-1729.831083;-1638.854114;-1552.201434;-1469.706212;-1391.204797;-1053.126549;-792.502568;-593.350839;-442.320964;-328.525662;-179.664083;-97.441442;-52.578154;-28.297032;;;-85.783892;-54.380028;-1664.088314;-2000.285294;-1839.240834;-1811.460399;
RDG_QRE3_EH;Bcgvba;OZJ_BGP_1408_C61.353;OZJ;-814.956074;-1455.490422;124.782605;-9.705409;-135.557671;01.08.2014 17:45:00;61.3530;RHE;Chg;gehr;;79.470;1.00;-32417.741359;-25946.797934;-19568.679114;-13640.986114;-8714.601484;-6748.404391;-5125.685037;-3825.024931;-2809.484264;-2034.717911;-1904.636436;-1782.013348;-1666.504291;-1557.772685;-1455.490422;-1359.338450;-1269.007244;-1184.197183;-1104.618838;-1029.993172;-722.126885;-502.251152;-346.953885;-238.300757;-162.888361;-75.258602;-34.410037;-15.637128;-7.086506;;-45.922430;-89.626816;;-1172.832601;-1798.619469;-1465.049042;-1445.992181;
RDG_QRE3_EH;Bcgvba;OZJ_BGP_1411_C64.107;OZJ;-327.577332;-1071.527168;70.894850;-4.222457;-79.059382;21.11.2014 17:45:00;64.1070;RHE;Chg;gehr;;79.470;1.00;-13897.858897;-11299.970359;-8754.780293;-6398.656296;-4403.537287;-3576.965613;-2869.009628;-2274.942203;-1785.487940;-1388.691129;-1319.308257;-1253.004696;-1189.675698;-1129.217419;-1071.527168;-1016.503634;-964.047077;-914.059513;-866.444858;-821.109068;-625.476990;-474.032557;-357.706594;-268.947570;-201.603147;-112.498198;-62.382485;-34.474139;-19.028707;;;-57.457371;-21.599837;-907.303277;-1262.037783;-1079.162910;-1063.941835;
RDG_QRE3_EH;Bcgvba;OZJ_BGP_1501_C68.493;OZJ;-335.800739;-1714.945435;97.604163;-4.871380;-100.408178;12.01.2015 17:45:00;68.4930;RHE;Chg;gehr;;79.470;1.00;-15708.527587;-13043.911270;-10418.717352;-7940.642783;-5761.200419;-4821.683263;-3992.126979;-3272.737741;-2659.018744;-2143.077045;-2050.767644;-1961.887377;-1876.349019;-1794.064550;-1714.945435;-1638.902891;-1565.848135;-1495.692604;-1428.348175;-1363.727354;-1078.480008;-848.825675;-665.323815;-519.654467;-404.665594;-243.653888;-145.708026;-86.767224;-51.556669;;;-44.442347;-55.964597;-1486.168381;-1974.036080;-1727.047679;-1702.920212;
RDG_QRE3_EH;Bcgvba;PBA_BGP_1402_C75.1825;PBA;-2660.193530;-278.881791;26.396802;-2.431694;-54.099364;14.02.2014 17:35:00;75.1825;RHE;Chg;gehr;;125.300;1.00;-99835.244040;-67097.022563;-38344.060290;-18306.793951;-7464.711782;-4544.367168;-2696.337052;-1565.736296;-893.115575;-502.040757;-446.736789;-397.345046;-353.261057;-313.937992;-278.881791;-247.646610;-219.830574;-195.071839;-173.044944;-153.457444;-83.816411;-45.519779;-24.617628;-13.274458;-7.144635;-2.065477;-0.598272;-0.174362;-0.051286;-17.057336;-37.026900;;;-278.881791;-278.881791;-280.277657;-277.493605;
RDG_QRE3_EH;Bcgvba;PBA_BGP_1408_C99.96;PBA;-440.176070;-1779.882325;81.519506;-3.381799;-133.934949;08.08.2014 17:45:00;99.9600;RHE;Chg;gehr;;125.300;1.00;-28206.390660;-22703.814551;-17325.342312;-12387.918284;-8279.528173;-6610.547096;-5203.468075;-4043.456989;-3106.057558;-2361.784472;-2233.387277;-2111.236770;-1995.092767;-1884.718743;-1779.882325;-1680.355726;-1585.916112;-1496.345922;-1411.433138;-1330.971496;-988.632932;-730.143836;-536.616789;-392.769661;-286.502170;-151.246852;-79.271238;-41.381377;-21.569405;;-40.251140;-93.678742;;-1616.305077;-1958.313297;-1790.215345;-1769.607498;
RDG_QRE3_EH;Bcgvba;QNV_BGP_1401_C36.6265;QNV;-1365.130000;-104.658264;21.307714;-4.181193;-16.223707;09.01.2014 17:30:00;36.6265;RHE;Chg;gehr;;57.620;1.00;-26374.645870;-18567.320985;-11343.813185;-5823.560205;-2531.173070;-1582.228925;-960.120271;-567.956726;-328.787120;-186.907282;-166.625512;-148.458308;-132.197955;-117.655280;-104.658264;-93.050727;-82.691074;-73.451106;-65.214909;-57.877806;-31.684264;-17.204158;-9.281690;-4.982717;-2.665034;-0.757181;-0.214374;-0.060797;-0.017338;-9.035394;-7.184367;;;-104.658264;-104.658264;-105.044998;-104.273190;
RDG_QRE3_EH;Bcgvba;QNV_BGP_1405_C41.102;QNV;-4038.730200;-3024.520671;395.770651;-48.235870;-313.818910;27.05.2014 17:45:00;41.1020;RHE;Chg;gehr;;57.620;1.00;-104251.919139;-81028.655807;-58435.268224;-38318.572807;-22769.487163;-16968.504543;-12396.988138;-8898.843536;-6289.902467;-4386.755036;-4075.866141;-3785.327569;-3513.986919;-3260.737911;-3024.520671;-2804.321721;-2599.173699;-2408.154837;-2230.388240;-2065.040986;-1398.380014;-940.449633;-628.895932;-418.610822;-277.606260;-121.109379;-52.494407;-22.697402;-9.819518;;-219.488095;-94.303501;;-2293.032346;-3968.786707;-3041.595947;-3007.542975;
RDG_QRE3_EH;Bcgvba;QNV_BGP_1406_C38.701;QNV;-5167.825120;-2788.095006;369.202787;-46.383167;-323.302901;06.06.2014 17:35:00;38.7010;RHE;Chg;gehr;;57.620;1.00;-120986.706698;-91384.490945;-63295.484891;-39636.914462;-22561.557557;-16505.882138;-11868.103300;-8406.487605;-5878.784894;-4066.887526;-3773.658426;-3500.353020;-3245.753277;-3008.700678;-2788.095006;-2582.892929;-2392.106426;-2214.801083;-2050.094299;-1897.153398;-1283.042293;-863.456970;-578.829879;-386.866309;-257.992631;-114.270389;-50.514225;-22.358903;-9.933156;;-208.449043;-114.814869;;-2108.103334;-3672.847744;-2804.671479;-2771.618838;
RDG_QRE3_EH;Bcgvba;QOX_BGP_1408_C27.44;QOX;-1967.930029;-2309.455977;393.536346;-60.154156;-169.066389;08.08.2014 17:45:00;27.4400;RHE;Chg;gehr;;33.940;1.00;-35226.623898;-28556.594576;-21996.445419;-15886.043904;-10706.190663;-8573.512054;-6762.334964;-5260.311417;-4041.063267;-3070.007411;-2902.269830;-2742.645693;-2590.833496;-2446.534999;-2309.455977;-2179.306901;-2055.803535;-1938.667462;-1827.626519;-1722.415196;-1275.010114;-937.741130;-685.880502;-499.311288;-362.054985;-188.599066;-97.382037;-50.016606;-25.623524;;-50.809468;-118.251252;;-2031.301153;-2621.307420;-2322.940303;-2296.047481;
RDG_QRE3_EH;Bcgvba;QOX_BGP_1409_C33.96;QOX;-4416.961133;-16628.905856;2105.842015;-204.843757;-562.904682;05.09.2014;33.9600;RHE;Chg;gehr;;33.940;1.00;-107659.431349;-92668.738467;-77694.806261;-62872.843282;-48650.566324;-41996.049213;-35781.883570;-30093.607847;-24990.846958;-20502.795239;-19679.384067;-18880.483865;-18105.918505;-17355.475036;-16628.905856;-15925.930961;-15246.240217;-14589.495660;-13955.333800;-13343.367909;-10601.597560;-8347.175330;-6518.132412;-5051.993328;-3889.391507;-2265.428433;-1294.504424;-728.759710;-405.633267;;-83.051665;-479.853325;;-15109.862853;-18262.599925;-16711.441555;-16546.734728;
RDG_QRE3_EH;Bcgvba;QOX_BGP_1409_C29.861;QOX;-937.677908;-1886.640512;277.511089;-35.109951;-104.859718;12.09.2014 17:45:00;29.8610;RHE;Chg;gehr;;33.940;1.00;-19024.491177;-15843.742884;-12689.001411;-9662.400765;-6949.707757;-5768.552310;-4723.282043;-3818.214880;-3050.273638;-2410.626273;-2297.025545;-2187.943710;-2083.264605;-1982.870085;-1886.640512;-1794.455206;-1706.192875;-1621.732018;-1540.951293;-1463.729857;-1126.855103;-861.600787;-654.847629;-495.113677;-372.652489;-208.774928;-115.651238;-63.568301;-34.767108;;-11.459831;-93.399392;;-1688.587249;-2104.353091;-1897.426468;-1875.911974;
RDG_QRE3_EH;Bcgvba;QOX_BGP_1411_C28.807;QOX;-902.558406;-1812.514565;240.297673;-28.372225;-105.134522;21.11.2014 17:35:00;28.8070;RHE;Chg;gehr;;33.940;1.00;-17350.081751;-14295.643794;-11308.015153;-8531.050372;-6135.901539;-5118.121318;-4226.798999;-3459.236984;-2808.158347;-2263.238633;-2165.955937;-2072.342576;-1982.298193;-1895.722304;-1812.514565;-1732.575018;-1655.804310;-1582.103900;-1511.376249;-1443.524988;-1144.141325;-903.107845;-710.342734;-557.059699;-435.765917;-265.122601;-160.445812;-96.807579;-58.342635;;;-76.408558;-28.724594;-1640.461510;-2000.456129;-1823.903252;-1801.192353;
RDG_QRE3_EH;Bcgvba;RBNA_BGP_1310_C15.674;RBNA;-3189.995000;-8049.017833;3188.397133;-8.315674;-0.161168;17.10.2013;15.6740;RHE;Chg;gehr;;13.150;1.00;-37412.953580;-33218.063178;-29023.172777;-24828.282375;-20633.391973;-18535.946772;-16438.501572;-14341.056371;-12243.611194;-10146.170734;-9726.688804;-9307.216186;-8887.763425;-8468.351139;-8049.017833;-7629.832240;-7210.911735;-6792.448248;-6374.742521;-5958.246398;-3926.300737;-2144.741543;-899.268152;-273.550160;-58.814444;-0.967932;-0.004535;-0.000007;;-0.161168;;;;-8049.017833;-8049.017833;-8051.918529;-8046.120139;
RDG_QRE3_EH;Bcgvba;YKF_BGP_1408_C39.742;YKF;-578.732667;-1271.127746;130.392403;-12.046306;-76.335313;08.08.2014 17:45:00;39.7420;RHE;Chg;gehr;;47.980;1.00;-14840.972363;-12074.469619;-9381.167328;-6909.350516;-4823.525813;-3956.442922;-3209.589677;-2577.848580;-2052.059224;-1620.665730;-1544.615080;-1471.736658;-1401.929371;-1335.092865;-1271.127746;-1209.935786;-1151.420104;-1095.485325;-1042.037734;-990.985392;-768.571708;-593.422383;-456.453830;-349.980526;-267.631791;-155.550527;-89.906941;-51.808419;-29.823174;;-22.941476;-53.392174;;-1213.786621;-1330.897051;-1277.622053;-1264.665951;
RDG_QRE3_EH;Bcgvba;ZRB_BGP_1310_C16.188;ZRB;-3088.707685;;;;;10.10.2013 17:35:00;16.1880;RHE;Chg;gehr;;29.300;1.00;-22848.503790;-13798.586418;-4930.784413;-310.858050;-1.645171;-0.054256;-0.001182;-0.000018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RDG_QRE3_EH;Bcgvba;EJR_BGP_1408_C17.965;EJR;-1391.594768;-664.406612;167.722759;-39.613245;-63.717369;22.08.2014 17:45:00;17.9650;RHE;Chg;gehr;;25.140;1.00;-15789.921206;-12308.239031;-8965.724007;-6039.417542;-3773.787046;-2910.403427;-2213.066144;-1662.131255;-1235.072232;-909.381569;-854.544530;-802.774120;-753.922291;-707.845865;-664.406612;-623.471290;-584.911657;-548.604461;-514.431406;-482.279099;-348.193181;-250.277869;-179.256856;-128.027796;-91.241111;-46.141251;-23.269240;-11.735076;-5.930867;;-14.273627;-49.440044;;-515.399140;-852.991602;-668.759099;-660.081996;
RDG_QRE3_EH;Bcgvba;FNC_BGP_1411_C46.85;FNC;-576.307364;-1534.085793;148.589320;-12.580998;-106.784598;21.11.2014 17:45:00;46.8500;RHE;Chg;gehr;;54.670;1.00;-17982.056044;-14833.849582;-11719.340375;-8759.436732;-6155.534240;-5043.390074;-4073.379672;-3246.337752;-2555.770039;-1989.945033;-1890.479531;-1795.289236;-1704.246071;-1617.221262;-1534.085793;-1454.710828;-1378.968104;-1306.730281;-1237.871269;-1172.266525;-888.836378;-669.350397;-501.076542;-373.182498;-276.706563;-150.508626;-80.995168;-43.276791;-23.023814;;;-77.607478;-29.175120;-1391.972101;-1688.723651;-1545.141448;-1523.102484;
RDG_QRE3_EH;Bcgvba;FQS_BGP_1408_C15.023;FQS;-2596.019437;-2657.351609;525.311707;-98.798978;-132.529570;22.08.2014 17:35:00;15.0230;RHE;Chg;gehr;;19.160;1.00;-23935.469031;-19121.638852;-14700.403664;-10914.480658;-7875.988881;-6633.478902;-5561.115639;-4643.845425;-3865.174334;-3208.380024;-3090.210997;-2976.144720;-2866.059056;-2759.833967;-2657.351609;-2558.496396;-2463.155071;-2371.216760;-2282.573001;-2197.117795;-1814.133966;-1496.394782;-1233.428324;-1016.215575;-837.067579;-568.001277;-385.867343;-262.690886;-179.342049;;-29.691370;-102.836105;;-2657.351609;-2657.351609;-2668.824915;-2645.929303;
RDG_QRE3_EH;Bcgvba;FQS_BGP_1409_C16.513;FQS;-1695.633743;-2848.719064;475.078068;-73.926064;-107.733255;19.09.2014 17:35:00;16.5130;RHE;Chg;gehr;;19.160;1.00;-18128.587321;-14955.498120;-11975.807545;-9327.922861;-7097.737699;-6146.834817;-5301.989889;-4557.452120;-3905.905204;-3339.163027;-3235.243193;-3134.306685;-3036.285504;-2941.112021;-2848.719064;-2759.040003;-2672.008819;-2587.560178;-2505.629487;-2426.152953;-2063.411694;-1752.988281;-1488.020952;-1262.333903;-1070.436897;-769.297346;-552.982486;-397.922578;-286.847449;;-7.653091;-100.079983;;-2848.719064;-2848.719064;-2860.401823;-2837.085034;
RDG_QRE3_EH;Bcgvba;FVR_BGP_1503_C75.701;FVR;-264.197303;-1346.582785;80.701891;-4.121064;-94.066749;27.03.2015 17:45:00;75.7010;RHE;Chg;gehr;;89.060;1.00;-14359.540330;-12006.831120;-9662.224862;-7379.163898;-5290.971815;-4370.515526;-3552.623888;-2844.086705;-2244.779563;-1748.872540;-1661.287043;-1577.361162;-1497.000173;-1420.107016;-1346.582785;-1276.327192;-1209.239001;-1145.216436;-1084.157555;-1025.960607;-774.394718;-579.707283;-430.838621;-318.190465;-233.720127;-124.429962;-65.355697;-34.009433;-17.592535;;;-3.598087;-90.468472;-944.218997;-1886.575351;-1359.159366;-1334.107063;
RDG_QRE3_EH;Bcgvba;FMT_BGP_1403_C28.72;FMT;-6963.780000;-12042.943637;2350.903337;-373.834397;-514.270536;07.03.2014 17:35:00;28.7200;RHE;Chg;gehr;;30.715;1.00;-135601.938746;-114213.081342;-92846.308697;-71736.422001;-51777.688146;-42706.260022;-34502.320299;-27304.419187;-21178.086143;-16114.435707;-15223.890682;-14372.359668;-13558.977499;-12782.826541;-12042.943637;-11338.326877;-10667.942174;-10030.729543;-9425.609135;-8851.486914;-6407.209195;-4573.975929;-3224.607298;-2247.888748;-1551.350194;-720.092796;-325.031881;-143.601775;-62.434218;-89.737573;-424.531144;;;-12042.943637;-12042.943637;-12080.500102;-12005.511053;
RDG_QRE3_EH;Bcgvba;IBJ3_BGP_1310_C122.96;IBJ3;-894.599869;-0.016929;0.005656;-0.001843;-0.011348;23.10.2013 17:35:00;122.9600;RHE;Chg;gehr;;174.250;1.00;-63226.536935;-47638.101742;-32049.681909;-16528.564507;-3975.779954;-1183.908927;-242.133106;-34.604273;-3.577366;-0.278293;-0.161943;-0.093343;-0.053307;-0.030172;-0.016929;-0.009419;-0.005198;-0.002846;-0.001546;-0.000834;-0.000034;-0.000001;;;;;;;;-0.011348;;;;-0.016929;-0.016929;-0.017006;-0.016853;
RDG_QRE3_EH;Bcgvba;IBJ3_BGP_1401_C156.9525;IBJ3;-318.567720;-1172.462095;70.811298;-3.560442;-92.821343;23.01.2014 17:35:00;156.9525;RHE;Chg;gehr;;174.250;1.00;-33312.589764;-27761.535730;-22210.561790;-16667.144254;-11249.177061;-8729.193865;-6467.125542;-4556.746858;-3048.767577;-1937.845376;-1759.348345;-1594.174805;-1441.721557;-1301.363703;-1172.462095;-1054.370290;-946.440902;-848.031366;-758.509024;-677.255556;-374.806371;-199.473130;-102.472663;-50.996742;-24.669481;-5.367664;-1.079031;-0.204054;-0.036837;-42.982401;-49.834984;;;-1172.462095;-1172.462095;-1176.900446;-1168.041232;
RDG_QRE3_EH;Bcgvba;IBJ3_BGP_1408_C156.4;IBJ3;-319.693095;-3207.036843;101.544038;-2.690185;-177.114216;01.08.2014 17:45:00;156.4000;RHE;Chg;gehr;;174.250;1.00;-34458.547063;-28888.336191;-23333.374657;-17899.748317;-12877.075967;-10640.550368;-8640.853328;-6899.904436;-5422.600460;-4198.766827;-3982.682781;-3775.692548;-3577.575151;-3388.101727;-3207.036843;-3034.139763;-2869.165647;-2711.866687;-2561.993177;-2419.294507;-1804.700178;-1332.790377;-975.526987;-708.409109;-510.867001;-261.073218;-130.982664;-64.832719;-31.785637;;-60.005132;-117.107530;;-2799.844307;-3662.639998;-3224.585937;-3189.576896;
