dayhour,state,somehead,key,value
2011-05-19d 21h,中国,test,rank,10
2011-05-19d 21h,中国,test,cxr,320
2011-05-19d 21h,中国,test,cnt,101
2011-05-19d 21h,中国,test,rank,10
2011-05-19d 21h,中国,test,cxr,1010
2011-05-19d 21h,中国,test,cnt,106
2011-05-19d 21h,中国,test,rank,10
2011-05-19d 21h,中国,test,cxr,1060
2011-05-19d 21h,中国,test,cnt,66
2011-05-19d 21h,中国,test,rank,10
2011-05-19d 21h,中国,test,cxr,660
2011-05-19d 21h,中国,test,cnt,130
2011-05-19d 21h,中国,test,rank,10
2011-05-19d 21h,中国,test,cxr,1300
2011-05-19d 21h,中国,test,cnt,64
2011-05-19d 21h,中国,test,rank,10
2011-05-19d 21h,中国,test,cxr,640
2011-05-19d 19h,中国,test,cnt,69
2011-05-19d 19h,中国,test,rank,10
2011-05-19d 19h,中国,test,cxr,690
2011-05-19d 19h,中国,test,cnt,50
2011-05-19d 19h,中国,test,rank,10
2011-05-19d 19h,中国,test,cxr,500
2011-05-19d 19h,中国,test,cnt,58
2011-05-19d 19h,中国,test,rank,10
2011-05-19d 19h,中国,test,cxr,580
2011-05-19d 19h,中国,test,cnt,60
2011-05-19d 19h,中国,test,rank,10
2011-05-19d 19h,中国,test,cxr,600
2011-05-19d 19h,中国,test,cnt,10
2011-05-19d 19h,中国,test,rank,10
2011-05-19d 19h,中国,test,cxr,100
2011-05-19d 19h,中国,test,cnt,55
2011-05-19d 19h,中国,test,rank,10
2011-05-19d 19h,中国,test,cxr,550
2011-05-19d 19h,中国,test,cnt,55
2011-05-19d 19h,中国,test,rank,10
2011-05-19d 19h,中国,test,cxr,550
2011-05-19d 19h,中国,test,cnt,42
2011-05-19d 19h,中国,test,rank,10
2011-05-19d 19h,中国,test,cxr,420
2011-05-19d 19h,中国,test,cnt,42
2011-05-19d 19h,中国,test,rank,10
2011-05-19d 19h,中国,test,cxr,420
2011-05-19d 19h,中国,test,cnt,8
2011-05-19d 19h,中国,test,rank,10
2011-05-19d 19h,中国,test,cxr,80
2011-05-19d 19h,中国,test,cnt,41
2011-05-19d 19h,中国,test,rank,10
2011-05-19d 19h,中国,test,cxr,410
2011-05-19d 19h,中国,test,cnt,43
2011-05-19d 19h,中国,test,rank,10
2011-05-19d 19h,中国,test,cxr,430
2011-05-19d 19h,中国,test,cnt,7
2011-05-19d 19h,中国,test,rank,10
2011-05-19d 19h,中国,test,cxr,70
2011-05-19d 19h,中国,test,cnt,45
2011-05-19d 19h,中国,test,rank,10
2011-05-19d 19h,中国,test,cxr,450
2011-05-19d 19h,中国,test,cnt,48
2011-05-19d 19h,中国,test,rank,10
2011-05-19d 19h,中国,test,cxr,480
2011-05-19d 19h,中国,test,cnt,847
2011-05-19d 19h,中国,test,rank,10
2011-05-19d 19h,中国,test,cxr,8470
2011-05-19d 19h,中国,test,cnt,45
2011-05-19d 19h,中国,test,rank,10
2011-05-19d 19h,中国,test,cxr,450
2011-05-19d 19h,中国,test,cnt,6
2011-05-19d 19h,中国,test,rank,10
2011-05-19d 19h,中国,test,cxr,60
2011-05-19d 19h,中国,test,cnt,50
2011-05-19d 19h,中国,test,rank,10
2011-05-19d 19h,中国,test,cxr,500
2011-05-19d 19h,中国,test,cnt,41
2011-05-19d 19h,中国,test,rank,10
2011-05-19d 19h,中国,test,cxr,410
2011-05-19d 19h,中国,test,cnt,7
2011-05-19d 19h,中国,test,rank,10
2011-05-19d 19h,中国,test,cxr,70
2011-05-19d 19h,中国,test,cnt,58
2011-05-19d 19h,中国,test,rank,10
2011-05-19d 19h,中国,test,cxr,580
2011-05-19d 19h,中国,test,cnt,63
2011-05-19d 19h,中国,test,rank,10
2011-05-19d 19h,中国,test,cxr,630
2011-05-19d 17h,中国,test,cnt,49
2011-05-19d 17h,中国,test,rank,10
2011-05-19d 17h,中国,test,cxr,490
2011-05-19d 17h,中国,test,cnt,46
2011-05-19d 17h,中国,test,rank,10
2011-05-19d 17h,中国,test,cxr,460
2011-05-19d 17h,中国,test,cnt,78
2011-05-19d 17h,中国,test,rank,10
2011-05-19d 17h,中国,test,cxr,780
2011-05-19d 17h,中国,test,cnt,7
2011-05-19d 17h,中国,test,rank,10
2011-05-19d 17h,中国,test,cxr,70
2011-05-19d 17h,中国,test,cnt,50
2011-05-19d 17h,中国,test,rank,10
2011-05-19d 17h,中国,test,cxr,500
2011-05-19d 17h,中国,test,cnt,51
2011-05-19d 17h,中国,test,rank,10
2011-05-19d 17h,中国,test,cxr,510
2011-05-19d 17h,中国,test,cnt,49
2011-05-19d 17h,中国,test,rank,10
2011-05-19d 17h,中国,test,cxr,490
2011-05-19d 17h,中国,test,cnt,48
2011-05-19d 17h,中国,test,rank,10
2011-05-19d 17h,中国,test,cxr,480
2011-05-19d 17h,中国,test,cnt,53
2011-05-19d 17h,中国,test,rank,10
2011-05-19d 17h,中国,test,cxr,530
2011-05-19d 17h,中国,test,cnt,49
2011-05-19d 17h,中国,test,rank,10
2011-05-19d 17h,中国,test,cxr,490
2011-05-19d 17h,中国,test,cnt,48
2011-05-19d 17h,中国,test,rank,10
2011-05-19d 17h,中国,test,cxr,480
2011-05-19d 17h,中国,test,cnt,8
2011-05-19d 17h,中国,test,rank,10
2011-05-19d 17h,中国,test,cxr,80
2011-05-19d 17h,中国,test,cnt,49
2011-05-19d 17h,中国,test,rank,10
2011-05-19d 17h,中国,test,cxr,490
2011-05-19d 17h,中国,test,cnt,1652
2011-05-19d 17h,中国,test,rank,10
2011-05-19d 17h,中国,test,cxr,16520
2011-05-19d 17h,中国,test,cnt,49
2011-05-19d 17h,中国,test,rank,10
2011-05-19d 17h,中国,test,cxr,490
2011-05-19d 17h,中国,test,cnt,48
2011-05-19d 17h,中国,test,rank,10
2011-05-19d 17h,中国,test,cxr,480
2011-05-19d 17h,中国,test,cnt,6
2011-05-19d 17h,中国,test,rank,10
2011-05-19d 17h,中国,test,cxr,60
2011-05-19d 17h,中国,test,cnt,48
2011-05-19d 17h,中国,test,rank,10
2011-05-19d 17h,中国,test,cxr,480
2011-05-19d 17h,中国,test,cnt,41
2011-05-19d 17h,中国,test,rank,10
2011-05-19d 17h,中国,test,cxr,410
2011-05-19d 17h,中国,test,cnt,6
2011-05-19d 17h,中国,test,rank,10
2011-05-19d 17h,中国,test,cxr,60
2011-05-19d 17h,中国,test,cnt,50
2011-05-19d 17h,中国,test,rank,10
2011-05-19d 17h,中国,test,cxr,500
2011-05-19d 17h,中国,test,cnt,47
2011-05-19d 17h,中国,test,rank,10
2011-05-19d 17h,中国,test,cxr,470
2011-05-19d 00h,中国,test,cnt,30004
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,300040
2011-05-19d 00h,中国,test,cnt,27999
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,279990
2011-05-19d 00h,中国,test,cnt,25495
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,254950
2011-05-19d 00h,中国,test,cnt,20800
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,208000
2011-05-19d 00h,中国,test,cnt,14624
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,146240
2011-05-19d 00h,中国,test,cnt,23847
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,238470
2011-05-19d 00h,中国,test,cnt,24417
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,244170
2011-05-19d 00h,中国,test,cnt,3
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,30
2011-05-19d 00h,中国,test,cnt,15503
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,155030
2011-05-19d 00h,中国,test,cnt,14857
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,148570
2011-05-19d 00h,中国,test,cnt,12351
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,123510
2011-05-19d 00h,中国,test,cnt,5213
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,52130
2011-05-19d 00h,中国,test,cnt,7310
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,73100
2011-05-19d 00h,中国,test,cnt,5338
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,53380
2011-05-19d 00h,中国,test,cnt,11258
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,112580
2011-05-19d 00h,中国,test,cnt,30000
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,300000
2011-05-19d 00h,中国,test,cnt,25687
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,256870
2011-05-19d 00h,中国,test,cnt,6446
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,64460
2011-05-19d 00h,中国,test,cnt,15094
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,150940
2011-05-19d 00h,中国,test,cnt,21774
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,217740
2011-05-19d 00h,中国,test,cnt,21780
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,217800
2011-05-19d 00h,中国,test,cnt,6
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,60
2011-05-19d 00h,中国,test,cnt,30005
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,300050
2011-05-19d 00h,中国,test,cnt,19966
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,199660
2011-05-19d 00h,中国,test,cnt,11551
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,115510
2011-05-19d 00h,中国,test,cnt,9604
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,96040
2011-05-19d 00h,中国,test,cnt,1148
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,11480
2011-05-19d 00h,中国,test,cnt,10897
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,108970
2011-05-19d 00h,中国,test,cnt,15888
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,158880
2011-05-19d 00h,中国,test,cnt,30004
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,300040
2011-05-19d 00h,中国,test,cnt,26597
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,265970
2011-05-19d 00h,中国,test,cnt,23967
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,239670
2011-05-19d 00h,中国,test,cnt,21598
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,215980
2011-05-19d 00h,中国,test,cnt,14258
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,142580
2011-05-19d 00h,中国,test,cnt,9299
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,92990
2011-05-19d 00h,中国,test,cnt,10894
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,108940
2011-05-19d 00h,中国,test,cnt,11670
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,116700
2011-05-19d 00h,中国,test,cnt,15270
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,152700
2011-05-19d 00h,中国,test,cnt,17970
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,179700
2011-05-19d 00h,中国,test,cnt,17096
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,170960
2011-05-19d 00h,中国,test,cnt,23785
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,237850
2011-05-19d 00h,中国,test,cnt,25286
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,252860
2011-05-19d 00h,中国,test,cnt,22139
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,221390
2011-05-19d 00h,中国,test,cnt,14303
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,143030
2011-05-19d 00h,中国,test,cnt,9063
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,90630
2011-05-19d 00h,中国,test,cnt,6052
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,60520
2011-05-19d 00h,中国,test,cnt,6104
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,61040
2011-05-19d 00h,中国,test,cnt,19404
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,194040
2011-05-19d 00h,中国,test,cnt,20698
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,206980
2011-05-19d 00h,中国,test,cnt,21660
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,216600
2011-05-19d 00h,中国,test,cnt,22447
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,224470
2011-05-19d 00h,中国,test,cnt,26327
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,263270
2011-05-19d 00h,中国,test,cnt,29267
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,292670
2011-05-19d 00h,中国,test,cnt,30005
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,300050
2011-05-19d 00h,中国,test,cnt,30000
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,300000
2011-05-19d 00h,中国,test,cnt,28165
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,281650
2011-05-19d 00h,中国,test,cnt,28164
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,281640
2011-05-19d 00h,中国,test,cnt,21803
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,218030
2011-05-19d 00h,中国,test,cnt,18503
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,185030
2011-05-19d 00h,中国,test,cnt,18419
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,184190
2011-05-19d 00h,中国,test,cnt,15672
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,156720
2011-05-19d 00h,中国,test,cnt,14628
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,146280
2011-05-19d 00h,中国,test,cnt,10578
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,105780
2011-05-19d 00h,中国,test,cnt,9323
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,93230
2011-05-19d 00h,中国,test,cnt,3047
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,30470
2011-05-19d 00h,中国,test,cnt,5962
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,59620
2011-05-19d 00h,中国,test,cnt,8317
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,83170
2011-05-19d 00h,中国,test,cnt,9177
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,91770
2011-05-19d 00h,中国,test,cnt,9323
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,93230
2011-05-19d 00h,中国,test,cnt,14225
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,142250
2011-05-19d 00h,中国,test,cnt,14554
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,145540
2011-05-19d 00h,中国,test,cnt,17818
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,178180
2011-05-19d 00h,中国,test,cnt,20629
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,206290
2011-05-19d 00h,中国,test,cnt,25318
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,253180
2011-05-19d 00h,中国,test,cnt,23133
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,231330
2011-05-19d 00h,中国,test,cnt,11175
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,111750
2011-05-19d 00h,中国,test,cnt,14114
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,141140
2011-05-19d 00h,中国,test,cnt,7149
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,71490
2011-05-19d 00h,中国,test,cnt,3563
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,35630
2011-05-19d 00h,中国,test,cnt,2170
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,21700
2011-05-19d 00h,中国,test,cnt,2607
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,26070
2011-05-19d 00h,中国,test,cnt,3513
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,35130
2011-05-19d 00h,中国,test,cnt,8183
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,81830
2011-05-19d 00h,中国,test,cnt,29026
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,290260
2011-05-19d 00h,中国,test,cnt,29007
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,290070
2011-05-19d 00h,中国,test,cnt,28904
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,289040
2011-05-19d 00h,中国,test,cnt,27936
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,279360
2011-05-19d 00h,中国,test,cnt,26457
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,264570
2011-05-19d 00h,中国,test,cnt,24859
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,248590
2011-05-19d 00h,中国,test,cnt,21780
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,217800
2011-05-19d 00h,中国,test,cnt,14906
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,149060
2011-05-19d 00h,中国,test,cnt,14202
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,142020
2011-05-19d 00h,中国,test,cnt,11400
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,114000
2011-05-19d 00h,中国,test,cnt,3320
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,33200
2011-05-19d 00h,中国,test,cnt,9802
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,98020
2011-05-19d 00h,中国,test,cnt,14688
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,146880
2011-05-19d 00h,中国,test,cnt,20145
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,201450
2011-05-19d 00h,中国,test,cnt,23274
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,232740
2011-05-19d 00h,中国,test,cnt,24857
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,248570
2011-05-19d 00h,中国,test,cnt,24894
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,248940
2011-05-19d 00h,中国,test,cnt,26620
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,266200
2011-05-19d 00h,中国,test,cnt,27349
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,273490
2011-05-19d 00h,中国,test,cnt,28383
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,283830
2011-05-19d 00h,中国,test,cnt,28982
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,289820
2011-05-19d 00h,中国,test,cnt,30000
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,300000
2011-05-19d 00h,中国,test,cnt,14940
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,149400
2011-05-19d 00h,中国,test,cnt,30000
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,300000
2011-05-19d 00h,中国,test,cnt,27571
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,275710
2011-05-19d 00h,中国,test,cnt,3416
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,34160
2011-05-19d 00h,中国,test,cnt,2535
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,25350
2011-05-19d 00h,中国,test,cnt,17426
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,174260
2011-05-19d 00h,中国,test,cnt,21589
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,215890
2011-05-19d 00h,中国,test,cnt,20573
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,205730
2011-05-19d 00h,中国,test,cnt,13073
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,130730
2011-05-19d 00h,中国,test,cnt,30008
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,300080
2011-05-19d 00h,中国,test,cnt,29850
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,298500
2011-05-19d 00h,中国,test,cnt,18088
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,180880
2011-05-19d 00h,中国,test,cnt,10393
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,103930
2011-05-19d 00h,中国,test,cnt,3590
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,35900
2011-05-19d 00h,中国,test,cnt,4204
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,42040
2011-05-19d 00h,中国,test,cnt,6115
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,61150
2011-05-19d 00h,中国,test,cnt,4444
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,44440
2011-05-19d 00h,中国,test,cnt,6308
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,63080
2011-05-19d 00h,中国,test,cnt,11523
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,115230
2011-05-19d 00h,中国,test,cnt,14488
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,144880
2011-05-19d 00h,中国,test,cnt,14207
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,142070
2011-05-19d 00h,中国,test,cnt,19615
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,196150
2011-05-19d 00h,中国,test,cnt,23295
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,232950
2011-05-19d 00h,中国,test,cnt,23491
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,234910
2011-05-19d 00h,中国,test,cnt,26422
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,264220
2011-05-19d 00h,中国,test,cnt,13950
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,139500
2011-05-19d 00h,中国,test,cnt,30003
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,300030
2011-05-19d 00h,中国,test,cnt,28759
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,287590
2011-05-19d 00h,中国,test,cnt,24613
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,246130
2011-05-19d 00h,中国,test,cnt,24468
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,244680
2011-05-19d 00h,中国,test,cnt,24419
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,244190
2011-05-19d 00h,中国,test,cnt,23303
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,233030
2011-05-19d 00h,中国,test,cnt,23039
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,230390
2011-05-19d 00h,中国,test,cnt,15644
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,156440
2011-05-19d 00h,中国,test,cnt,7817
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,78170
2011-05-19d 00h,中国,test,cnt,2014
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,20140
2011-05-19d 00h,中国,test,cnt,1973
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,19730
2011-05-19d 00h,中国,test,cnt,1124
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,11240
2011-05-19d 00h,中国,test,cnt,194
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,1940
2011-05-19d 00h,中国,test,cnt,4519
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,45190
2011-05-19d 00h,中国,test,cnt,7819
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,78190
2011-05-19d 00h,中国,test,cnt,8044
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,80440
2011-05-19d 00h,中国,test,cnt,15659
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,156590
2011-05-19d 00h,中国,test,cnt,18636
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,186360
2011-05-19d 00h,中国,test,cnt,18645
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,186450
2011-05-19d 00h,中国,test,cnt,21699
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,216990
2011-05-19d 00h,中国,test,cnt,23421
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,234210
2011-05-19d 00h,中国,test,cnt,23736
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,237360
2011-05-19d 00h,中国,test,cnt,24775
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,247750
2011-05-19d 00h,中国,test,cnt,28773
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,287730
2011-05-19d 00h,中国,test,cnt,22580
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,225800
2011-05-19d 00h,中国,test,cnt,1
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,10
2011-05-19d 00h,中国,test,cnt,1
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,10
2011-05-19d 00h,中国,test,cnt,30002
2011-05-19d 00h,中国,test,rank,10
2011-05-19d 00h,中国,test,cxr,300020
2011-05-19d 00h,中国,test,cnt,29076
