release,date,author,status,maturity,version,first,distribution,abstract
Hook-WrapSub-0.02,1999-11-03T21:01:02,JDPORTER,cpan,released,0.02,1,Hook-WrapSub,"wrap subs with pre- and post-call hooks"
HTML-Parser-XS-2.99_01,1999-11-03T21:22:24,GAAS,backpan,developer,2.99_01,1,HTML-Parser-XS,
MARC-0.96,1999-11-04T05:12:47,BBIRTH,backpan,released,0.96,,MARC,"Perl extension to manipulate MAchine Readable Cataloging records."
PGP-GPG-MessageProcessor-0.4.2,1999-11-04T06:31:26,FTOBIN,backpan,released,v0.4.2,,PGP-GPG-MessageProcessor,"supply object methods for interacting with GPG."
HTML-Embperl-1.2b11,1999-11-04T06:33:34,GRICHTER,backpan,released,1.2,,HTML-Embperl,"einbetten von Perlcode in HTML Dokumente"
XML-RSS-0.7,1999-11-04T06:36:51,EISEN,backpan,released,0.7,,XML-RSS,"creates and updates RSS files"
CGI-QuickData-0.01,1999-11-04T08:45:12,SUMMER,backpan,released,0.01,1,CGI-QuickData,"Perl module to provide quick CGI forms for database tables."
CGI-QuickForm-1.54,1999-11-04T08:46:58,SUMMER,backpan,released,1.54,,CGI-QuickForm,"Perl module to provide quick CGI forms."
Net-IMAP-Simple-0.90,1999-11-04T09:49:01,JPAF,cpan,released,0.90,,Net-IMAP-Simple,"Perl extension for simple IMAP account handling, mostly compatible with Net::POP3."
PerlCRT-2.05-bin-1-Alpha-VC,1999-11-04T18:05:57,DOUGL,cpan,released,2.05,,PerlCRT,
PerlCRT-2.05-bin-1-debug-Alpha-VC,1999-11-04T18:07:43,DOUGL,cpan,released,2.05,,PerlCRT,
PerlCRT-2.05-bin-1-debug-x86-VC,1999-11-04T18:07:58,DOUGL,cpan,released,2.05,,PerlCRT,
PerlCRT-2.05-bin-1-x86-VC,1999-11-04T18:09:44,DOUGL,cpan,released,2.05,,PerlCRT,
Ptml0160,1999-11-04T23:26:54,MDEWJONES,backpan,released,0160,,Ptml,"Procedural Template Merge Language"
HTML-Parser-XS-2.99_02,1999-11-04T23:33:11,GAAS,backpan,developer,2.99_02,,HTML-Parser-XS,
XML-Node-0.06,1999-11-05T05:32:11,CHANG-LIU,cpan,released,0.06,1,XML-Node,"Node-based XML parsing: an simplified interface to XML::Parser"
DBD-DBMaker-0.13,1999-11-05T06:19:10,DBMAKER,latest,released,0.13,1,DBD-DBMaker,"DBD driver to access DBMaker database"
CGI-QuickData-0.02,1999-11-05T08:45:38,SUMMER,backpan,released,0.02,,CGI-QuickData,"Perl module to provide quick CGI forms for database tables."
HTML-Parser-2.25,1999-11-05T09:46:11,GAAS,cpan,released,2.25,,HTML-Parser,"HTML tokenizer"
Template-Toolkit-0.28,1999-11-05T10:55:56,ABW,backpan,released,0.28,,Template-Toolkit,"template tree processor"
HTML-Parser-XS-2.99_03,1999-11-05T11:21:49,GAAS,backpan,developer,2.99_03,,HTML-Parser-XS,"Filter HTML text through the parser"
HTML-EP-0.2003,1999-11-05T11:38:40,JWIED,backpan,released,0.2003,,HTML-EP,"A bundle to install the HTML::EP package"
HTML-EP-Explorer-0.1006,1999-11-05T11:38:55,JWIED,latest,released,0.1006,,HTML-EP-Explorer,"Web driven browsing of a filesystem"
illguts-0.09,1999-11-05T19:07:39,GAAS,cpan,released,0.09,,illguts,
HTML-Template-1.1,1999-11-05T19:29:05,SAMTREGAR,backpan,released,1.1,,HTML-Template,"Perl module to use HTML Templates from CGI scripts"
Apache-RewritingProxy-0.4,1999-11-05T20:49:13,HAGANK,latest,released,0.4,1,Apache-RewritingProxy,"proxy that works by rewriting requested documents with no client proxy config needed."
HTML-Parser-XS-2.99_04,1999-11-05T22:10:54,GAAS,backpan,developer,2.99_04,,HTML-Parser-XS,"Filter HTML text through the parser"
HTML-Parser-XS-2.99_05,1999-11-05T22:17:12,GAAS,backpan,developer,2.99_05,,HTML-Parser-XS,"Filter HTML text through the parser"
MIME-Types-0.02,1999-11-05T23:22:23,OKAMOTO,cpan,released,0.02,,MIME-Types,"Perl extension for determining MIME types and Transfer Encoding"
Mail-IMAPClient-1.05,1999-11-05T23:48:16,DJKERNEN,backpan,released,1.05,,Mail-IMAPClient,"An IMAP Client API"
Apache-ReverseProxy-0.03,1999-11-05T23:50:03,CLINTDW,backpan,released,0.03,,Apache-ReverseProxy,"An Apache mod_perl reverse proxy"
PodParser-1.09,1999-11-06T00:43:18,BRADAPP,cpan,released,1.09,,PodParser,"base class for creating POD filters and translators"
PDF-Create-0.01,1999-11-06T02:33:00,FTASSIN,cpan,released,0.01,1,PDF-Create,"create PDF files"
MARC-0.97,1999-11-06T02:36:37,BBIRTH,backpan,released,0.97,,MARC,"Perl extension to manipulate MAchine Readable Cataloging records."
Win32-SerialPort-0.19,1999-11-06T02:36:53,BBIRTH,cpan,released,0.19,,Win32-SerialPort,"User interface to Win32 Serial API calls"
Ezmlm-0.01,1999-11-06T10:50:07,GHALSE,backpan,released,0.01,,Ezmlm,"Object Methods for Ezmlm Mailing Lists"
Tangram-1.00,1999-11-06T20:50:39,JLLEROY,backpan,released,1.00,,Tangram,"Orthogonal Object Persistence in Relational Databases"
WDDX-0.17,1999-11-06T23:35:20,GUELICH,backpan,released,0.17,1,WDDX,"a module for reading and writing WDDX packets"
DBD-XBase-0.155,1999-11-07T16:57:50,JANPAZ,backpan,released,0.155,,DBD-XBase,"Dump the record of the dbf file"
CGI-Debug-0_06,1999-11-07T18:45:08,JONAS,backpan,released,0_06,,CGI-Debug,"module for CGI programs debugging"
Data-Walker-0.14,1999-11-08T05:53:04,JNOLAN,backpan,released,0.14,,Data-Walker,"A tool for navigating through Perl data structures"
Apache-Session-Counted-1.05_01,1999-11-08T10:29:06,ANDK,backpan,developer,1.05_01,1,Apache-Session-Counted,"Session management via a File::CounterFile"
HTML-Parser-XS-2.99_06,1999-11-08T13:30:17,GAAS,backpan,developer,2.99_06,,HTML-Parser-XS,"Filter HTML text through the parser"
Lingua_EN_Numbers_Easy-1.2,1999-11-08T13:33:34,ABIGAIL,backpan,released,1.2,1,Lingua_EN_Numbers_Easy,"Hash access to Lingua::EN::Numbers objects."
psh-0.00205,1999-11-08T15:25:34,GREGOR,backpan,released,0.00205,,psh,"Perl Shell"
psh-0.00204,1999-11-08T15:27:23,GREGOR,backpan,released,0.00204,,psh,"Perl Shell"
HTML-EP-0.2004,1999-11-08T15:38:12,JWIED,backpan,released,0.2004,,HTML-EP,"A bundle to install the HTML::EP package"
HTML-EP-0.2005,1999-11-08T18:18:11,JWIED,backpan,released,0.2005,,HTML-EP,"A bundle to install the HTML::EP package"
Set-Object-1.01,1999-11-08T19:26:19,JLLEROY,cpan,released,1.01,,Set-Object,"set of objects"
URI-Bookmarks-0.92,1999-11-09T02:33:30,ASPIERS,backpan,released,0.92,1,URI-Bookmarks,"Perl module class encapsulating bookmark files"
Mail-Freshmeat-0.91,1999-11-09T02:47:19,ASPIERS,backpan,released,0.91,1,Mail-Freshmeat,"class for parsing e-mail newsletters from freshmeat.net"
Text-Correct-0.01,1999-11-09T04:24:16,PINYAN,backpan,released,0.01,1,Text-Correct,"Module for implementing text wrapping"
Net-IMAP-Simple-0.91,1999-11-09T11:55:58,JPAF,cpan,released,0.91,,Net-IMAP-Simple,"Perl extension for simple IMAP account handling, mostly compatible with Net::POP3."
Class_Generate-1.01,1999-11-09T13:54:53,SWARTIK,backpan,released,1.01,,Class_Generate,"Generate Perl class hierarchies"
Math-MatrixReal-1.3a5,1999-11-09T14:46:26,STBEY,backpan,released,1.3,,Math-MatrixReal,"Matrix of Reals"
Mail-Bulkmail-1.11,1999-11-09T15:26:13,JIMT,cpan,released,1.11,,Mail-Bulkmail,"Platform independent mailing list module"
HTML-Parser-XS-2.99_07,1999-11-09T16:17:43,GAAS,backpan,developer,2.99_07,,HTML-Parser-XS,"Filter HTML text through the parser"
Apache-RandomLocation-0.5,1999-11-09T20:58:19,RKOBES,latest,released,0.5,,Apache-RandomLocation,"Perl extension for mod_perl to handle random locations."
RADIUS-1.2,1999-11-09T21:36:15,LUISMUNOZ,backpan,released,1.2,,RADIUS,"Object-oriented Perl interface to RADIUS packets"
Crypt-PasswdMD5-0.2,1999-11-09T21:50:04,LUISMUNOZ,backpan,released,0.2,,Crypt-PasswdMD5,
R3-rfcapi-0.30,1999-11-09T23:52:26,SCHOEN,backpan,released,0.30,1,R3-rfcapi,"Perl extension for SAP's rfcsdk"
R3-0.30,1999-11-09T23:52:42,SCHOEN,backpan,released,0.30,1,R3,"Perl object oriented client interface to SAP R/3 using RFCSDK"
WDDX-0.171,1999-11-10T01:17:22,GUELICH,backpan,released,0.171,,WDDX,"a module for reading and writing WDDX packets"
Glade-Perl-0.42,1999-11-10T02:23:56,DMUSGR,backpan,released,0.42,,Glade-Perl,"version 9.9.9 Sat Aug 14 19:57:02 BST 1999 This is an example of how to subclass a generated UI class"
Term-Prompt-0.04,1999-11-10T02:33:14,ALLENS,cpan,released,0.04,,Term-Prompt,"Perl extension for prompting a user for information"
Text-Correct-0.02,1999-11-10T06:06:13,PINYAN,backpan,released,0.02,,Text-Correct,"Module for implementing text wrapping"
Wizard-0.1006,1999-11-10T12:05:14,JWIED,latest,released,0.1006,,Wizard,"A system for configuring virtual Apache web servers"
Wizard-LDAP-0.1007,1999-11-10T12:05:29,JWIED,backpan,released,0.1007,,Wizard-LDAP,"An Application Wizard"
HTML-Parser-XS-2.99_08,1999-11-10T13:34:49,GAAS,backpan,developer,2.99_08,,HTML-Parser-XS,"Filter HTML text through the parser"
Text-Correct-0.021,1999-11-10T17:26:04,PINYAN,backpan,released,0.021,,Text-Correct,"Module for implementing text wrapping"
Term-Prompt-0.05,1999-11-10T18:23:42,ALLENS,cpan,released,0.05,,Term-Prompt,"Perl extension for prompting a user for information"
Tk-DateEntry-1.3,1999-11-10T19:28:50,HJHELGE,cpan,released,1.3,1,Tk-DateEntry,"Drop down calendar widget for selecting dates."
Net-Hotline-0.75,1999-11-11T00:18:35,JSIRACUSA,backpan,released,0.75,,Net-Hotline,"Perl libraries for the Hotline internet client"
Tie-SecureHash-1.03,1999-11-11T03:22:42,DCONWAY,cpan,released,1.03,,Tie-SecureHash,"A tied hash that supports namespace-based encapsulation"
Glade-Perl-0.43,1999-11-11T04:39:49,DMUSGR,backpan,released,0.43,,Glade-Perl,"version 9.9.9 Sat Aug 14 19:57:02 BST 1999 This is an example of how to subclass a generated UI class"
Fame-2.1,1999-11-11T14:00:17,TRIAS,cpan,released,2.1,,Fame,"Perl5 access to FAME"
GD-1.23,1999-11-11T14:26:14,LDS,cpan,released,1.23,,GD,"Interface to Gd Graphics Library"
Authen-Ticket-0.01,1999-11-11T14:28:05,JSMITH,backpan,released,0.01,1,Authen-Ticket,"Perl extension for implementing ticket authentication"
MQSeries-1.06,1999-11-11T18:20:24,WPMOORE,backpan,released,1.06,1,MQSeries,"Perl extension for MQSeries support"
Argv-0.28,1999-11-12T18:02:21,DSB,backpan,released,0.28,,Argv,"Provide an O-O interface to an ARGV"
sitemapper-1.016,1999-11-12T18:28:14,AWRIGLEY,backpan,released,1.016,,sitemapper,"script for generating site maps"
MARC-0.98,1999-11-13T03:19:02,BBIRTH,backpan,released,0.98,,MARC,"Perl extension to manipulate MAchine Readable Cataloging records."
HTML-EP-Glimpse-0.03,1999-11-13T17:46:42,JWIED,backpan,released,0.03,,HTML-EP-Glimpse,"A simple search engine using Glimpse"
Net-Daemon-0.29,1999-11-14T13:12:23,JWIED,cpan,released,0.29,,Net-Daemon,"Perl extension for portable daemons"
Win32-GuiTest-0.3,1999-11-14T23:55:08,ERNGUI,cpan,released,0.3,1,Win32-GuiTest,"Perl GUI Test Utilities"
Msgcat-1.02,1999-11-15T06:52:44,CHRWOLF,backpan,released,1.02,,Msgcat,"Perl extension for blah blah blah"
Msgcat-1.03,1999-11-15T07:03:33,CHRWOLF,latest,released,1.03,,Msgcat,"Perl extension for blah blah blah"
Lingua-EN-NameCase-1.10,1999-11-15T08:46:15,SUMMER,backpan,released,1.10,,Lingua-EN-NameCase,"Perl module to fix the case of people's names."
R3-0.31,1999-11-15T12:43:52,SCHOEN,latest,released,0.31,,R3,"Perl object oriented client interface to SAP R/3 using RFCSDK"
R3-rfcapi-0.31,1999-11-15T12:45:38,SCHOEN,backpan,released,0.31,,R3-rfcapi,"Perl extension for SAP's rfcsdk"
HTML-Parser-XS-2.99_09,1999-11-15T14:33:31,GAAS,backpan,developer,2.99_09,,HTML-Parser-XS,"Filter HTML text through the parser"
DBIx-Profile-0.30,1999-11-15T15:34:03,JLATHAN,backpan,released,0.30,,DBIx-Profile,"DBI query profiler"
XML-Node-0.09,1999-11-15T20:23:35,CHANG-LIU,cpan,released,0.09,,XML-Node,"Node-based XML parsing: an simplified interface to XML::Parser"
Unix-Processors-1.1,1999-11-15T20:46:27,WSNYDER,backpan,released,1.1,1,Unix-Processors,"Interface to processor (CPU) information"
R3-rfcapi-0.32,1999-11-15T23:47:45,SCHOEN,latest,released,0.32,,R3-rfcapi,"Perl extension for SAP's rfcsdk"
Apache-ASP-0.17,1999-11-16T04:44:48,CHAMAS,backpan,released,0.17,,Apache-ASP,"Active Server Pages for Apache with mod_perl"
xxx2lout-1.20,1999-11-16T08:40:05,SUMMER,backpan,released,1.20,,xxx2lout,"convert plain text to lout"
webchat-0.05,1999-11-16T14:58:12,GAAS,cpan,released,0.05,,webchat,"Preprocessor for Web Chat scripts"
libwww-perl-5.47,1999-11-16T14:59:58,GAAS,backpan,released,5.47,,libwww-perl,"libwww-perl cookbook"
TUI-1.00,1999-11-16T18:46:13,SBECK,backpan,released,1.00,1,TUI,"simple tool for building text-based user interfaces"
HTML-Parser-XS-2.99_10,1999-11-16T20:57:32,GAAS,backpan,developer,2.99_10,,HTML-Parser-XS,"Filter HTML text through the parser"
Storm-Tracker_0.02,1999-11-16T22:53:52,CARPENTER,latest,released,0.02,,Storm-Tracker,"a ""skeleton"" for writing ""t/*.t"" test files."
Geo-GNUPlot_0.01,1999-11-17T00:12:40,CARPENTER,latest,released,0.01,1,Geo-GNUPlot,"a ""skeleton"" for writing ""t/*.t"" test files."
Mac-Glue-0.58,1999-11-17T04:00:41,CNANDOR,backpan,released,0.58,,Mac-Glue,"Control Mac apps with Apple event terminology"
Net-Traceroute-1.00,1999-11-17T05:34:22,HAG,backpan,released,1.00,,Net-Traceroute,"traceroute(1) functionality in perl"
smime-0.7,1999-11-17T06:49:45,SAMPO,cpan,released,0.7,1,smime,
HTML-Embperl-1.2.0,1999-11-17T07:13:03,GRICHTER,backpan,released,v1.2.0,,HTML-Embperl,"einbetten von Perlcode in HTML Dokumente"
Time-modules-99.111701,1999-11-17T08:02:00,MUIR,backpan,released,99.111701,,Time-modules,"simply report the number of days in a month"
GTop-0.08,1999-11-17T08:04:34,DOUGM,backpan,released,0.08,,GTop,"Perl interface to libgtop"
File-Tail-0.94,1999-11-17T08:53:02,MGRABNAR,backpan,released,0.94,,File-Tail,
HTML-EP-0.2006,1999-11-17T12:28:55,JWIED,cpan,released,0.2006,,HTML-EP,"A bundle to install the HTML::EP package"
mon-0.38.15,1999-11-17T12:57:47,TROCKIJ,backpan,released,v0.38.15,,mon,
Mon-0.6,1999-11-17T12:59:33,TROCKIJ,backpan,released,0.6,,Mon,"decode SNMP trap"
Unicode-String-2.05,1999-11-17T13:40:29,GAAS,backpan,released,2.05,,Unicode-String,"String of Unicode characters (UCS2/UTF16)"
Object-Transaction-0.91,1999-11-17T17:16:00,MUIR,backpan,released,0.91,1,Object-Transaction,"Virtual base class for transactions on files containing serialized hash objects"
HTML-EP-0.2007,1999-11-17T17:23:52,JWIED,cpan,released,0.2007,,HTML-EP,"A bundle to install the HTML::EP package"
HTML-Template-1.2,1999-11-17T18:18:22,SAMTREGAR,backpan,released,1.2,,HTML-Template,"Perl module to use HTML Templates from CGI scripts"
HTML-Template-1.2.1,1999-11-17T19:08:21,SAMTREGAR,backpan,released,v1.2.1,,HTML-Template,"Perl module to use HTML Templates from CGI scripts"
HTML-Parser-XS-2.99_11,1999-11-17T20:16:28,GAAS,backpan,developer,2.99_11,,HTML-Parser-XS,"HTML tokenizer"
CGI-PrintWrapper-0.3,1999-11-17T22:11:16,BINKLEY,cpan,released,0.3,,CGI-PrintWrapper,"CGI methods output to a print handle"
Apache-ReverseProxy-0.04,1999-11-17T23:58:50,CLINTDW,backpan,released,0.04,,Apache-ReverseProxy,"An Apache mod_perl reverse proxy"
HTML-Parser-XS-2.99_12,1999-11-18T09:03:08,GAAS,backpan,developer,2.99_12,,HTML-Parser-XS,"HTML tokenizer"
HTML_Element_Extended-1.03,1999-11-18T11:11:35,MSISK,backpan,released,1.03,,HTML_Element_Extended,"Perl extension for manipulating a table composed of HTML::Element style components."
HTML-EP-Glimpse-0.04,1999-11-18T15:26:53,JWIED,backpan,released,0.04,,HTML-EP-Glimpse,"A simple search engine using Glimpse"
HTML-EP-Glimpse-0.05,1999-11-18T16:33:26,JWIED,latest,released,0.05,,HTML-EP-Glimpse,"A simple search engine using Glimpse"
Text-Balanced-1.76,1999-11-18T19:57:07,DCONWAY,backpan,released,1.76,,Text-Balanced,"Extract delimited text sequences from strings."
CGI-PrintWrapper-0.4,1999-11-18T20:50:06,BINKLEY,cpan,released,0.4,,CGI-PrintWrapper,"CGI methods output to a print handle"
Object-Transaction-0.92,1999-11-18T21:00:00,MUIR,backpan,released,0.92,,Object-Transaction,"Virtual base class for transactions on files containing serialized hash objects"
Authen-Ticket-0.02,1999-11-18T21:50:42,JSMITH,latest,released,0.02,,Authen-Ticket,"Perl extension for implementing ticket authentication"
curses_widgets_0_9,1999-11-19T00:42:51,CORLISS,backpan,released,0_9,,curses_widgets,"Curses-based widgets and functions"
Geo-METAR-1.13,1999-11-19T00:46:07,JZAWODNY,cpan,released,1.13,,Geo-METAR,"Process routine aviation weather reports in the METAR format."
curses_widgets_0_9a,1999-11-19T01:13:30,CORLISS,backpan,released,0_9,,curses_widgets,"Curses-based widgets and functions"
CGI-WeT-0.71,1999-11-19T05:51:00,JSMITH,backpan,released,0.71,,CGI-WeT,"Suite of modules to themeify a website"
DBD-ASAny-1.04,1999-11-19T06:47:00,SMIRNIOS,backpan,released,1.04,1,DBD-ASAny,
Astro-0.5,1999-11-19T11:36:53,CPHIL,backpan,released,0.5,1,Astro,"Miscellaneous astronomical routines"
PDF-110,1999-11-19T12:10:18,ANTRO,cpan,released,110,,PDF,"Library for PDF access and manipulation in Perl"
CGI-PrintWrapper-0.5,1999-11-19T13:31:56,BINKLEY,cpan,released,0.5,,CGI-PrintWrapper,"CGI methods output to a print handle"
ClearCase-ClearPrompt-1.12,1999-11-19T14:52:27,DSB,backpan,released,1.12,1,ClearCase-ClearPrompt,"Handle clearprompt in a portable, convenient way"
IPC-ChildSafe-2.32,1999-11-19T14:54:13,DSB,backpan,released,2.32,,IPC-ChildSafe,
Argv-0.32,1999-11-19T14:59:00,DSB,backpan,released,0.32,,Argv,"Provide an O-O interface to an ARGV"
Argv-0.33,1999-11-19T17:20:53,DSB,backpan,released,0.33,,Argv,"Provide an O-O interface to an ARGV"
File-Sync-0.08,1999-11-20T05:58:19,CEVANS,cpan,released,0.08,,File-Sync,"Perl access to fsync() and sync() function calls"
Object-Transaction-0.93,1999-11-20T07:09:00,MUIR,backpan,released,0.93,,Object-Transaction,"Virtual base class for transactions on files containing serialized hash objects"
SOM-0.01,1999-11-20T18:51:00,ILYAZ,cpan,released,0.01,1,SOM,"Perl extension for blah blah blah"
POP3Client-2.4,1999-11-20T20:54:16,SDOWD,backpan,released,2.4,,POP3Client,"Perl 5 module to talk to a POP3 (RFC1939) server"
Net-Goofey-1.4,1999-11-21T03:29:26,GOSSAMER,latest,released,1.4,,Net-Goofey,"Communicate with a Goofey server"
Text-Balanced-1.77,1999-11-21T19:16:20,DCONWAY,backpan,released,1.77,,Text-Balanced,"Extract delimited text sequences from strings."
Parse-RecDescent-1.77,1999-11-21T19:18:06,DCONWAY,backpan,released,1.77,,Parse-RecDescent,"Generate Recursive-Descent Parsers"
Zobel-0.11,1999-11-21T20:08:17,DYACOB,backpan,released,0.11,,Zobel,"Specialized Front End to the LiveGe'ez Package."
Apache-Language-0.09,1999-11-22T03:02:48,GOZER,cpan,released,0.09,,Apache-Language,"Perl transparent language support for Apache modules and mod_perl scripts"
HTML-Parser-XS-2.99_13,1999-11-22T17:50:19,GAAS,backpan,developer,2.99_13,,HTML-Parser-XS,"HTML tokenizer"
Net-GrpNetworks-1.08,1999-11-22T21:52:59,ARVIEGAS,latest,released,1.08,,Net-GrpNetworks,"Perl extension to determine in which network group a IP belongs to."
Event-0.58,1999-11-22T22:15:51,JPRIT,backpan,released,0.58,,Event,"Event loop processing"
IMAP-Admin-1.0.1,1999-11-23T01:47:11,EESTABROO,backpan,released,v1.0.1,,IMAP-Admin,"Perl module for basic IMAP server administration"
Text-Merge-0.29,1999-11-23T04:43:46,SHARRIS,backpan,released,0.29,,Text-Merge,"v.0.29 General purpose text/data merging methods in Perl."
MARC-1.00,1999-11-23T05:24:42,BBIRTH,backpan,released,1.00,,MARC,"Perl extension to manipulate MAchine Readable Cataloging records."
Apache-Scoreboard-0.04,1999-11-23T09:14:03,DOUGM,backpan,released,0.04,,Apache-Scoreboard,
Apache-SubProcess-0.02,1999-11-23T09:14:20,DOUGM,backpan,released,0.02,1,Apache-SubProcess,
Event-Stats-0.6,1999-11-23T12:59:58,JPRIT,backpan,released,0.6,,Event-Stats,"Event loop statistics"
ObjStore-1.58,1999-11-23T15:22:19,JPRIT,cpan,released,1.58,,ObjStore,"Perl Extension For ObjectStore OODBMS"
MQSeries-1.07,1999-11-23T15:42:14,WPMOORE,backpan,released,1.07,,MQSeries,"Perl extension for MQSeries support"
psh-0.003,1999-11-23T16:26:13,GREGOR,backpan,released,0.003,,psh,"Perl Shell"
Tree-MultiNode-1.0.2,1999-11-23T16:29:30,KRBURTON,backpan,released,v1.0.2,,Tree-MultiNode,"a multi node tree object. Most useful for modeling heirarchial data structures."
Crypt-PasswdMD5-1.0,1999-11-23T16:35:46,LUISMUNOZ,backpan,released,1.0,,Crypt-PasswdMD5,"Provides interoperable MD5-based crypt() function"
String-CRC32-0.10,1999-11-23T17:13:41,SOENKE,backpan,released,0.10,1,String-CRC32,"Perl interface cyclic redundency check generation"
Mail-IMAPClient-1.06,1999-11-23T18:57:54,DJKERNEN,backpan,released,1.06,,Mail-IMAPClient,"An IMAP Client API"
Crypt-SSLeay-0.15,1999-11-23T21:31:51,CHAMAS,backpan,released,0.15,,Crypt-SSLeay,"OpenSSL & SSLeay glue that provides LWP https support"
TeX-Hyphen-0.101,1999-11-24T11:42:50,JANPAZ,backpan,released,0.101,,TeX-Hyphen,"hyphenate words using TeX's patterns"
Mail-Sender-0.7.00,1999-11-24T16:57:29,JENDA,backpan,released,v0.7.00,,Mail-Sender,"module for sending mails with attachments through an SMTP server"
Win32-FileOp-0.10.4,1999-11-24T17:00:45,JENDA,backpan,released,v0.10.4,1,Win32-FileOp,0.10.3
CGI-Authent-0.2.1,1999-11-24T17:01:00,JENDA,latest,released,v0.2.1,1,CGI-Authent,"request a HTTP authentification under specified conditions"
CGI-Enurl-1.06,1999-11-24T17:16:19,JENDA,cpan,released,1.06,1,CGI-Enurl,"module for URL-encoding strings and hashes"
smartworker-0.95,1999-11-24T17:19:36,SMARTWORK,backpan,released,0.95,1,smartworker,"A module to create, manipulate and parse vCard information as Perl objects."
MMM-Text-Search-0.06,1999-11-24T19:06:50,MAXM,cpan,released,0.06,1,MMM-Text-Search,"Perl module for indexing and searching text files and web objects"
MMM-OracleDump-0.01,1999-11-24T19:08:36,MAXM,latest,released,0.01,1,MMM-OracleDump,"Perl extension for blah blah blah"
CGI-QuickForm-1.55,1999-11-24T19:19:24,SUMMER,backpan,released,1.55,,CGI-QuickForm,"CGI program for looking up help text, e.g. man and info pages on localhost"
DBD-Solid-0.13a,1999-11-24T19:27:11,JSLAGEL,cpan,released,0.13,1,DBD-Solid,"DBD driver to access Solid database"
Sybase-Simple-0.50,1999-11-25T00:45:32,MEWP,backpan,released,0.50,1,Sybase-Simple,"Utility module for Sybase::CTlib"
Text-Tmpl-0.03,1999-11-25T05:53:09,DLOWE,backpan,released,0.03,1,Text-Tmpl,"Templating system perl library"
DBIx-Table-0.03,1999-11-25T05:57:56,DLOWE,backpan,released,0.03,,DBIx-Table,"Class used to represent DBI database tables."
String-Checker-0.03,1999-11-25T06:14:45,DLOWE,latest,released,0.03,1,String-Checker,"An extensible string validation module (allowing commonly used checks on strings to be called more concisely and consistently)."
CGI-ArgChecker-0.02,1999-11-25T06:16:31,DLOWE,latest,released,0.02,1,CGI-ArgChecker,"An extensible CGI parameter validation module (allowing commonly used checks on parameters to be called more concisely and consistently)."
Text-Forge-0.26_1,1999-11-25T09:54:02,MAURICE,backpan,developer,0.26_1,1,Text-Forge,"Cache Stub for Text::Forge"
CGI-Scribe-0.03_1,1999-11-25T09:57:18,MAURICE,cpan,developer,0.03_1,1,CGI-Scribe,"Perl extension for blah blah blah"
HTML-EP-0.2008,1999-11-25T10:15:38,JWIED,cpan,released,0.2008,,HTML-EP,"A bundle to install the HTML::EP package"
Text-Tmpl-0.04,1999-11-25T21:57:54,DLOWE,backpan,released,0.04,,Text-Tmpl,"how to extend the Text::Tmpl template library (with C or Perl)."
Tk-DKW-0.03,1999-11-26T05:33:47,DKWILSON,latest,released,0.03,,Tk-DKW,"A multicolumn list widget with sortable & sizeable columns"
HTML-Parser-XS-2.99_14,1999-11-26T15:40:18,GAAS,backpan,developer,2.99_14,,HTML-Parser-XS,"HTML tokenizer"
Zobel-0.12,1999-11-26T16:34:54,DYACOB,backpan,released,0.12,,Zobel,"Specialized Front End to the LiveGe'ez Package."
POE-0.08,1999-11-26T17:04:29,RCAPUTO,backpan,released,0.08,,POE,"A Perl Object Environment"
Text-Tmpl-0.05,1999-11-26T19:47:27,DLOWE,backpan,released,0.05,,Text-Tmpl,"how to extend the Text::Tmpl template library (with C or Perl)."
Frontier-RPC-0.06,1999-11-26T23:35:38,KMACLEOD,backpan,released,0.06,,Frontier-RPC,"example XML RPC client"
CGI-QuickForm-1.56,1999-11-27T13:05:00,SUMMER,backpan,released,1.56,,CGI-QuickForm,"CGI program for looking up help text, e.g. man and info pages on localhost"
Text-MacroScript-1.23,1999-11-27T13:06:46,SUMMER,backpan,released,1.23,,Text-MacroScript,"A macro pre-processor with embedded perl capability"
Compress-Zlib-1.07,1999-11-27T22:11:15,PMQS,cpan,released,1.07,,Compress-Zlib,
File-Sync-0.09,1999-11-28T05:13:30,CEVANS,cpan,released,0.09,,File-Sync,"Perl access to fsync() and sync() function calls"
Net-Traceroute-1.01,1999-11-28T08:07:02,HAG,backpan,released,1.01,,Net-Traceroute,"traceroute(1) functionality in perl"
Syslog-0.92,1999-11-28T15:00:04,MHARNISCH,backpan,released,0.92,,Syslog,"Perl interface to the UNIX syslog(3) calls"
BerkeleyDB-0.08,1999-11-28T21:57:39,PMQS,cpan,released,0.08,,BerkeleyDB,"Perl extension for Berkeley DB version 2 or 3"
XML-Simple-1.00,1999-11-29T02:30:19,GRANTM,backpan,released,1.00,1,XML-Simple,"Trivial API for reading and writing XML, optimised for use with config files in XML format"
Apache-SSI-2.09,1999-11-29T02:59:13,KWILLIAMS,backpan,released,2.09,,Apache-SSI,"Implement Server Side Includes in Perl"
ARSperl-1.65,1999-11-29T09:08:43,JMURPHY,backpan,released,1.65,,ARSperl,
karma-0.9.0,1999-11-29T09:18:23,SHULL,cpan,released,v0.9.0,,karma,"Oracle Database Monitoring Software"
BerkeleyDB-0.09,1999-11-29T11:11:58,PMQS,cpan,released,0.09,,BerkeleyDB,"Perl extension for Berkeley DB version 2 or 3"
