RUS,headquarters,Oakland_New_Jersey
Ernest G Ludy,director,NHWK
Dennis F. Strigl,director,ANAD
Dennis F. Strigl,director,EK
Eileen S Kraus,director,SWK
Eileen S Kraus,director,KAMN
contrib1347,contributor,WMT
contrib1347,amount,3000.0
contrib1347,recipient,Bob Goodlatte
Robert A Beardsley,director,CGPI
USTR,industry,Paper and Paper Product Merchant Wholesalers
USTR,revenue,4546900000.0
USTR,name,United Stationers
USTR,headquarters,Deerfield_Illinois
David A Coulter,director,STRA
David A Coulter,director,PCG
BBGI,industry,Radio Broadcasting Stations
BBGI,industry,Advertising
BBGI,revenue,125200000.0
BBGI,name,Beasley Broadcast Group
BBGI,headquarters,Naples_Florida
Terence C Golden,director,HST
Richard L Bailly,director,UFPT
Mitchell W Legler,director,SMRT
Kevin J Mcginty,director,MRLN
Christopher M Condron,director,KBW
Robert S Peterkin,director,TUTR
Vernon E Oechsle,director,PCP
Peter F Volanakis,director,GLW
Vincent J Love,director,QSII
Michael C. Ruettgers,director,PKI
Michael C. Ruettgers,director,RTN
Michael C. Ruettgers,director,EMC
Jon Shirley,director,MSFT
WPP,industry,Paper Mills
WPP,revenue,1188200000.0
WPP,name,Wausau-Mosinee Paper Corporation
WPP,headquarters,Mosinee_Wisconsin
Norwood H Davis III,director,TRXI
Wayne R Peterson,director,STRC
NHWK,industry,Outpatient Care Centers
NHWK,name,"NightHawk Radiology Holdings, Inc."
NHWK,revenue,92200000.0
Peter G Cole,director,None
Deborah Neff,director,EYE
Alan H Magazine,director,None
Craig R. Barrett,director,INTC
Joseph S Bracewell,director,None
Diane E Mcgarry,director,OMN
Joseph Donovan,director,ZOOM
Trude C Taylor,director,PLT
Greg Santora,director,TLEO
Michael S Fields,director,IMN
Mario Fontana,director,XRIT
Gordon M Binder,director,ACAD
William G Ness,director,ACAT
contrib106,contributor,MO
contrib106,amount,5000.0
contrib106,recipient,Ed Whitfield
contrib107,contributor,MO
contrib107,amount,1000.0
contrib107,recipient,Al Green
Zachary W Carter,director,CVC
Zachary W Carter,director,MMC
contrib105,contributor,MO
contrib105,amount,4000.0
contrib105,recipient,G. K. Butterfield
contrib102,contributor,MO
contrib102,amount,2000.0
contrib102,recipient,Ginny Brown-Waite
William E Mccracken,director,CA
BITI,industry,Testing Laboratories
BITI,revenue,40500000.0
BITI,name,"Bio-Imaging Technologies, Inc."
BITI,headquarters,Newtown_Pennsylvania
contrib101,contributor,MO
contrib101,amount,7100.0
contrib101,recipient,Eric Cantor
David J. Barram,director,CSC
Joseph R Edwards,director,TTES
Eric S Salus,director,ASHW
contrib109,contributor,MO
contrib109,amount,2500.0
contrib109,recipient,Mike Michaud
Stephen M. Dow,director,CTXS
Stephen M. Dow,director,CYTK
Veronica A Haggart,director,EFJI
K Dane Brooksher,director,Q
K Dane Brooksher,director,PTV
"Peter Karmanos, Jr.",director,CPWR
"Peter Karmanos, Jr.",director,WOR
Jonah Shacknai,director,MRX
Edward C Lumley,director,DTG
William Fike,director,TEX
Mark H Md Rachesky,director,LORL
Mark H Md Rachesky,director,EMIS
Mark H Md Rachesky,director,NTEC
Mark H Md Rachesky,director,LEAP
W. Randall Fowler,director,EPD
W. Randall Fowler,director,EPE
BITS,industry,Custom Computer Programming Services
BITS,revenue,20300000.0
BITS,name,Bitstream Inc.
BITS,headquarters,Cambridge_Massachusetts
CME,industry,Investment banking
CME,industry,Service
CME,revenue,1089900000.0
CME,name,Chicago Mercantile Exchange
CME,headquarters,Chicago_Illinois
J Fife Symington IV,director,AMIE
Dino Dina,director,DVAX
contrib1043,contributor,RTN
contrib1043,amount,3000.0
contrib1043,recipient,Jerry Moran
ARP,industry,Photocopying and Duplicating Services
ARP,industry,Direct Mail Advertising Services
ARP,industry,Secretarial and Court Reporting Services
ARP,industry,Commercial Art and Graphic Design
ARP,industry,Commercial Photography
ARP,revenue,591800000.0
ARP,name,American Reprographics Company
ARP,headquarters,Glendale_California
contrib1041,contributor,RTN
contrib1041,amount,5000.0
contrib1041,recipient,Ciro D. Rodriguez
contrib1040,contributor,RTN
contrib1040,amount,3000.0
contrib1040,recipient,John Mica
contrib1047,contributor,RTN
contrib1047,amount,4000.0
contrib1047,recipient,Adam Schiff
Jide James Zeitlin,director,COH
contrib1045,contributor,RTN
contrib1045,amount,3000.0
contrib1045,recipient,Jim McGovern
contrib1044,contributor,RTN
contrib1044,amount,5250.0
contrib1044,recipient,James Langevin
GTI,industry,Electrical Equipment Manufacturing
GTI,revenue,855400000.0
GTI,name,GrafTech International Ltd
GTI,headquarters,Parma_Ohio
contrib1049,contributor,RTN
contrib1049,amount,4000.0
contrib1049,recipient,Ed Pastor
contrib1048,contributor,RTN
contrib1048,amount,5000.0
contrib1048,recipient,Pete Hoekstra
Lynn L Lane,director,CTHR
GTN,industry,Television Broadcasting
GTN,revenue,332100000.0
GTN,name,Gray Television
GTN,headquarters,Albany_Georgia
AVNX,revenue,212800000.0
AVNX,name,Avanex
AVNX,headquarters,Fremont_California
ATML,industry,Semiconductor
ATML,revenue,1670900000.0
ATML,name,Atmel
ATML,headquarters,San_Jose_California
TLB,industry,Women's Clothing Stores
TLB,revenue,2231000000.0
TLB,name,Talbots
TLB,headquarters,Hingham_Massachusetts
David N Kennedy,director,CWT
ATMI,industry,Other Basic Inorganic Chemical Manufacturing
ATMI,revenue,325900000.0
ATMI,name,ATMI Incorporated
ATMI,headquarters,Danbury_Connecticut
Matthew J Flanagan,director,NMRX
M Christopher Canavan,director,BRKR
PCU,industry,Metal Ore Mining
PCU,revenue,5460200000.0
PCU,name,Southern Peru Copper Corporation
PCU,headquarters,"Phoenix,_AZ_Arizona"
Joel Levy,director,LEV
Jeffrey V Peterson,director,SPF
NOVN,industry,Pharmaceutical Preparations
NOVN,revenue,60700000.0
NOVN,name,"Noven Pharmaceuticals, Inc."
NOVN,headquarters,Miami_Florida
NOVL,industry,Prepackaged Software
NOVL,industry,Computer
NOVL,industry,Computer software
NOVL,revenue,967300000.0
NOVL,name,Novell
NOVL,headquarters,Provo_Utah
NOVL,headquarters,Waltham_Massachusetts
Josef Bauer,director,None
Gary E Macdougal,director,UPS
Jon S Saxe,director,DRRX
Daniel T Carroll,director,AMWD
Janice B Case,director,CV
NOVC,industry,Pharmaceutical Preparations
NOVC,revenue,400000.0
NOVC,name,Novacea
NOVC,headquarters,South_San_Francisco_California
David L Nunes,director,POPEZ
Edgar Masri,director,COMS
Daryl L Lansdale,director,HAST
M Rust Sharp,director,VFC
AIMC,industry,"General Industrial Machinery and Equipment, NEC"
AIMC,revenue,462300000.0
AIMC,name,"Altra Holdings, Inc."
AIMC,headquarters,Quincy_Massachusetts
HLEX,industry,"Insurance Agents, Brokers, and Service"
HLEX,revenue,1271000000.0
HLEX,name,"HealthExtras, Inc."
HLEX,headquarters,Rockville_Maryland
KBH,industry,Operative Builders
KBH,name,KB Home
KBH,revenue,11003800000.0
Terry D Growcock,director,MTW
Terry D Growcock,director,HRS
Michael Dudley Mcdaniel,director,CNST
HVT,industry,Furniture Stores
HVT,industry,Furniture
HVT,revenue,859100000.0
HVT,name,Havertys
HVT,headquarters,Atlanta_Georgia
John P Gaylord,director,MMLP
Randall C Stuewe,director,DAR
Larry Schwerin,director,CHRK
contrib1265,contributor,VLO
contrib1265,amount,5000.0
contrib1265,recipient,John Carter
David L Johnston,director,MAS
Daniel S Sanders,director,NLC
Daniel S Sanders,director,CE
contrib1262,contributor,VLO
contrib1262,amount,5000.0
contrib1262,recipient,Laura Richardson
contrib1261,contributor,VLO
contrib1261,amount,5000.0
contrib1261,recipient,Rubén Hinojosa
Douglas Leone,director,ARUN
John L Goolsby,director,TRC
Louis Boccardi,director,GCI
contrib1269,contributor,VLO
contrib1269,amount,2500.0
contrib1269,recipient,John Sullivan
contrib1268,contributor,VLO
contrib1268,amount,5000.0
contrib1268,recipient,Joe Barton
contrib577,contributor,FDX
contrib577,amount,19200.0
contrib577,recipient,Lamar Alexander
Kenneth J Daley,director,None
contrib575,contributor,FDX
contrib575,amount,28400.0
contrib575,recipient,Mitch McConnell
George Michael Hobart,director,None
contrib573,contributor,FDX
contrib573,amount,7500.0
contrib573,recipient,Lincoln Davis
contrib572,contributor,FDX
contrib572,amount,13300.0
contrib572,recipient,Steve Cohen
contrib571,contributor,FDX
contrib571,amount,5000.0
contrib571,recipient,Jerry Costello
contrib570,contributor,FDX
contrib570,amount,2500.0
contrib570,recipient,Louise McIntosh Slaughter
Janice E Page,director,KWD
Janice E Page,director,AEO
Michael E Luce,director,SIE
Douglas C Curling,director,CPS
contrib579,contributor,FMC
contrib579,amount,14050.0
contrib579,recipient,Jack Reed
contrib578,contributor,FDX
contrib578,amount,12700.0
contrib578,recipient,Sam Brownback
John H Timoney,director,OCR
Bill Hambrecht,director,ADBE
Bill Hambrecht,director,MOT
Douglas E Swanson,director,OIS
Kimberly Casiano,director,F
TACT,industry,"Computer Peripheral Equipment, NEC"
TACT,revenue,64300000.0
TACT,name,TransAct Technologies Incorporated
TACT,headquarters,Wallingford_Connecticut
Jai Nagarkatti,director,SIAL
Ronald H Coelyn,director,ELGX
V Richard Eales,director,RRC
Michael R Dougherty,director,VPHM
Michael R Dougherty,director,ADLR
Steven J Preston,director,STNR
Michael J Donahue,director,GSIC
Michael J Donahue,director,APD
Douglas D French,director,MLHR
Douglas D French,director,EMAG
Frederick E Cooper,director,LGTY
David L Houston,director,BRNC
ARRS,industry,Radio and Television Broadcasting and Communications Equipment
ARRS,revenue,891600000.0
ARRS,name,Arris Group Inc
ARRS,headquarters,Suwanee_Georgia
WCN,industry,Refuse Systems
WCN,revenue,824400000.0
WCN,name,Waste Connections Inc.
WCN,headquarters,Folsom_California
TEAM,industry,Information technology
TEAM,industry,Computer software
TEAM,revenue,167400000.0
TEAM,name,TechTeam Akela
TEAM,headquarters,Southfield_Michigan
James M Kalustian,director,EPAX
Charles E /mi Becker,director,TRS
Glenn C Jones,director,BRCD
Abelardo E Bru,director,ODP
Abelardo E Bru,director,KMB
P Michael Giftos,director,FCL
Gordon D Harnett,director,NPO
Gordon D Harnett,director,LZ
Gordon D Harnett,director,POL
contrib1227,contributor,UNP
contrib1227,amount,7500.0
contrib1227,recipient,Chuck Hagel
Dennis Wood,director,RAD
J Brandon Black,director,ECPG
Timothy P Halter,director,DXPE
Joseph Uva,director,TIVO
Jon D Berger,director,NHWK
Ralph V. Whitworth,director,S
Ralph V. Whitworth,director,SIRI
Ralph V. Whitworth,director,WMI
Ralph V. Whitworth,director,AHG
Ralph V. Whitworth,director,MAT
Michael J Salameh,director,PLXT
Kevin Kessinger,director,C
Frank D. Trestman,director,ISIG
Frank D. Trestman,director,BBY
Nicholas A Davidge,director,NMRX
Gary J Ray,director,HRL
ALXN,industry,Pharmaceutical Preparations
ALXN,revenue,1600000.0
ALXN,name,Alexion Pharmaceuticals
ALXN,headquarters,Cheshire_Connecticut
Donald R Brattain,director,TYL
ALXA,industry,Pharmaceutical Preparations
ALXA,industry,Biotechnology
ALXA,revenue,1000000.0
ALXA,name,Alexza Pharmaceuticals
ALXA,headquarters,Palo_Alto_California
Thomas E Barry,director,VHI
Stephen G Shank,director,CPLA
Robert K Anderson,director,IRIX
Karl F Arleth,director,None
Steven T Halverson,director,CSX
Guy L Smith,director,None
Tucker S Bridwell,director,HK
Susan J Kropf,director,MWV
Susan J Kropf,director,SHW
Norbert G Riedel,director,OSCI
Charles H Goodman,director,GD
IMMC,industry,Analytical Laboratory Instrument Manufacturing
IMMC,name,Immunicon Corporation
IMMC,revenue,8700000.0
John D Beckett,director,GPK
LGF,industry,Motion Picture and Video Production
LGF,industry,Entertainment
LGF,name,Lions Gate Entertainment
LGF,revenue,976700000.0
Sami A. Hashim,director,NEXM
John Terence Manning,director,APOG
Annette K Clayton,director,PII
Clay E Scarborough,director,ADAM
Richard Hill,director,LSI
Richard Hill,director,ARW
John Miller,director,CKXE
Ajay Mehra,director,OSIS
MNI,industry,Newspaper
MNI,industry,Publishing
MNI,revenue,1675200000.0
MNI,name,The McClatchy Company
MNI,headquarters,Sacramento_California
Robert B Gwyn,director,JEC
ARO,industry,Clothing and Clothing Accessories Stores
ARO,industry,Clothing
ARO,revenue,1413200000.0
ARO,name,Aéropostale
ARO,headquarters,New_York_New_York
ROLL,industry,Ball and Roller Bearing Manufacturing
ROLL,revenue,306100000.0
ROLL,name,RBC Bearings Incorporated
ROLL,headquarters,Oxford_Connecticut
Barclay F Corbus,director,OSTK
Joseph M Harary,director,REFR
James Clay Roe,director,UPL
Ray J Oleson,director,SINT
Magalen C Webert,director,CSL
Harold Covert,director,THRM
Harold Covert,director,HLIT
F William Barnett,director,EXP
Samuel B Ligon,director,HLYS
John C Reed,director,ISIS
John C Reed,director,PHRM
Heidi B Stanley,director,AVA
John R Egan,director,EMC
Daniel Vasella,director,PEP
Daniel Vasella,director,NVS
Saul Pomerantz,director,None
Brian P Friedman,director,JEF
Michael M Selzer,director,CYBE
WRLD,industry,Personal Credit Institutions
WRLD,revenue,292300000.0
WRLD,name,World Acceptance Corporation
WRLD,headquarters,Greenville_South_Carolina
Nancy J Kramer,director,TWB
Michael J Maulick,director,RACK
James M Guyette,director,PCLN
TRMB,industry,"Measuring and Controlling Devices, NEC"
TRMB,revenue,940200000.0
TRMB,name,Trimble Navigation
TRMB,headquarters,Sunnyvale_California
Greg Washer,director,CPSS
"Edward Whitacre, Jr.",director,BNI
"Edward Whitacre, Jr.",director,T
"Edward Whitacre, Jr.",director,BUD
Sam J Susser,director,ACV
John H Rexford,director,ACS
Albert C Bersticker,director,BW
Michael E Mcgrath,director,ENTU
James C. Castle,director,SWWC
James C. Castle,director,PAY
Fred J Weinert,director,None
Jack A. Vanwoerkom,director,WXS
NEXM,industry,Pharmaceutical Preparations
NEXM,revenue,1900000.0
NEXM,name,"NexMed, Inc."
NEXM,headquarters,Robbinsville_New_Jersey
Nesli Basgoz,director,FRX
Patti S Hart,director,SPSN
Patti S Hart,director,IGT
Patti S Hart,director,KFY
David R Haas,director,NCMI
CYMI,industry,"Special  Industry Machinery, NEC"
CYMI,revenue,543900000.0
CYMI,name,"Cymer, Inc."
CYMI,headquarters,San_Diego_California
William H Adams III,director,XTO
Laurence N. Charney,director,MVL
Jerome I Kransdorf,director,CAKE
PHTN,revenue,172900000.0
PHTN,name,Photon Dynamics
PHTN,headquarters,San_Jose_California
Lloyd W. Newton,director,GR
Thomas L Millner,director,STLY
Donagh Mccarthy,director,RMD
David W. Raisbeck,director,CAH
David W. Raisbeck,director,EMN
David W. Raisbeck,director,AWI
David L Swartz,director,RDNT
Craig A Wheeler,director,MNTA
Pamela W Mcnamara,director,GTCB
contrib618,contributor,GD
contrib618,amount,13150.0
contrib618,recipient,Silvestre Reyes
Gregory S Lang,director,ISIL
Gregory S Lang,director,IDTI
C Raymond Larkin Jr,director,DVA
C Raymond Larkin Jr,director,ALGN
Joseph V Vittoria,director,WOLF
Thomas G Rosencrants,director,CCRT
Ed Zschau,director,SRT
Woodrin Grossman,director,KCI
Timothy A Ashman,director,None
Ray Lane,director,QSFT
Michael G Bronfein,director,VOCS
Peter Johann,director,MITI
Peter M Carlino,director,PENN
Deepika Pakianathan,director,ALXA
Jeffrey Clark Smith,director,ADES
John M Perzel,director,GEO
John F Riordan,director,GAS
Philip K Wood,director,TIBX
PHG,name,Philips
PHG,revenue,35608300000.0
TIN,industry,Paperboard Mills
TIN,revenue,4389000000.0
TIN,name,Temple-Inland
TIN,headquarters,Austin_Texas
Samuel Valenti III,director,TRS
Bob Ulrich,director,YUM
Bob Ulrich,director,TGT
F Peter Cuneo,director,MVL
F Peter Cuneo,director,ICON
Donald A Washburn,director,AMED
Donald A Washburn,director,GBX
Jim D Reppond,director,CTL
Lawrence H Fine,director,ACMR
Claude E Cooke Jr,director,CRR
Judith Starkey,director,TGX
David M Hillenbrand,director,KOP
Kenneth William Brimmer,director,STEN
Donald Duffy,director,STAA
Richard A. Kashnow,director,ARBA
William E Mayher III,director,GTN
Raymond J. McGuire,director,WYE
WFMI,revenue,5607400000.0
WFMI,name,Whole Foods Market
WFMI,headquarters,Austin_Texas
Patricia  A Buffler,director,FMC
Charles R Schaller,director,MEDX
Bernard F Mathaisel,director,PKTR
Robert C Flexon,director,FWLT
William M Isaac,director,MPS
Daniel A Fronk,director,BOBE
Lawrence R Klein,director,WPC
Gary David Parker,director,OKE
Edward K Wissing,director,PSYS
Carter S Evans,director,DLIA
Kathleen Dahlberg,director,GLT
Daniel Warren Porter,director,None
Jerome Hauer,director,EBS
H Russel Lemcke,director,None
Cathy J Sulzberger,director,NYT
John M Timken Jr,director,TKR
Bert H Mackie,director,OKE
contrib1595,contributor,BAC
contrib1595,amount,10000.0
contrib1595,recipient,Jeb Hensarling
Phillip M Schneider,director,GPRO
Phillip M Schneider,director,MITI
Stephen Mandia,director,CNMD
Mark Rossi,director,MXWL
Alan A Baker,director,None
Peggy Gordon Miller,director,LZ
Mario Rosati,director,SANM
Mario Rosati,director,VVUS
Mario Rosati,director,SMMX
Zalman Segal,director,ALJ
John Nemelka,director,KANA
Warren B Kanders,director,GAIT
Dennis C Blair,director,TYC
contrib19,contributor,GS
contrib19,amount,71100.0
contrib19,recipient,Arlen Specter
Gary D Chazen,director,CHTT
Jason Louis Dezwirek,director,CECE
contrib15,contributor,GS
contrib15,amount,176400.0
contrib15,recipient,Christopher Dodd
contrib14,contributor,GS
contrib14,amount,24800.0
contrib14,recipient,Frank Lautenberg
contrib17,contributor,GS
contrib17,amount,2500.0
contrib17,recipient,Howard Berman
contrib16,contributor,GS
contrib16,amount,5000.0
contrib16,recipient,Thomas M. Reynolds
contrib11,contributor,GS
contrib11,amount,24600.0
contrib11,recipient,Sheldon Whitehouse
contrib10,contributor,GS
contrib10,amount,10691.0
contrib10,recipient,Jeff Bingaman
contrib13,contributor,GS
contrib13,amount,2300.0
contrib13,recipient,Rodney Frelinghuysen
contrib12,contributor,GS
contrib12,amount,20500.0
contrib12,recipient,Thomas R. Carper
John D Turner,director,ATI
Michael D Rumbolz,director,CKNN
Julius A Vida,director,MEDX
Julius A Vida,director,SPPI
John Federspiel,director,PDII
contrib379,contributor,CMCSA
contrib379,amount,6250.0
contrib379,recipient,Chris Van Hollen
contrib378,contributor,CMCSA
contrib378,amount,5500.0
contrib378,recipient,John Larson
P Craig Welch Jr,director,SCS
contrib375,contributor,CMCSA
contrib375,amount,4000.0
contrib375,recipient,John E. Peterson
contrib374,contributor,CMCSA
contrib374,amount,35150.0
contrib374,recipient,Clarence William Nelson
contrib377,contributor,CMCSA
contrib377,amount,3500.0
contrib377,recipient,Ed Whitfield
contrib376,contributor,CMCSA
contrib376,amount,25800.0
contrib376,recipient,John E. Sununu
contrib371,contributor,CMCSA
contrib371,amount,3500.0
contrib371,recipient,George Radanovich
contrib370,contributor,CMCSA
contrib370,amount,38200.0
contrib370,recipient,Maria Cantwell
contrib373,contributor,CMCSA
contrib373,amount,4000.0
contrib373,recipient,J. Gresham Barrett
contrib372,contributor,CMCSA
contrib372,amount,48850.0
contrib372,recipient,Joe Biden
contrib1450,contributor,JPM
contrib1450,amount,16962.0
contrib1450,recipient,Jim Bunning
GKK,industry,Lessors of Real Estate
GKK,revenue,198200000.0
GKK,name,Gramercy Capital Corp
GKK,headquarters,New_York_New_York
Barry H Dash,director,GORX
Barry H Dash,director,None
John C/ Carson,director,IRSN
IBKR,revenue,1651600000.0
IBKR,name,Interactive Brokers
IBKR,headquarters,Greenwich_Connecticut
John H Schwan,director,CTIB
Mark Leuchtenberger,director,EPIX
Paul Debary,director,NYNY
MHS,industry,Health care
MHS,industry,Pharmacies and Drug Stores
MHS,revenue,35149900000.0
MHS,name,Medco Health Solutions
MHS,headquarters,Franklin_Lakes_New_Jersey
MHP,industry,Publishing
MHP,revenue,6255100000.0
MHP,name,McGraw-Hill
MHP,headquarters,New_York_New_York
Susan E Engel,director,SVU
Susan E Engel,director,LNX
ANF,industry,Family Clothing Stores
ANF,industry,Clothing
ANF,revenue,3318200000.0
ANF,name,Abercrombie & Fitch
ANF,headquarters,New_Albany_Ohio
Teresa A Hopp,director,KALU
NVS,industry,Pharmaceutical Preparations
NVS,industry,Pharmaceutical company
NVS,industry,Pharmaceutical Preparation Manufacturing
NVS,name,Novartis AG
NVS,revenue,36749000000.0
Ronald Olson,director,EIX
Ronald Olson,director,WPO
Ronald Olson,director,BRK-B
John Francis Cogan,director,GILD
John Francis Cogan,director,MNC
H Onno Ruding,director,GLW
Wayne W Murdy,director,Q
Wayne W Murdy,director,NEM
ANN,industry,Women's Clothing Stores
ANN,revenue,2342900000.0
ANN,name,Ann Taylor
ANN,headquarters,New_York_New_York
Duke R Ligon,director,PPD
NSUR,industry,Accident and Health Insurance
NSUR,revenue,17200000.0
NSUR,name,"Insure.com, Inc."
NSUR,headquarters,Darien_Illinois
Robert D Neary,director,CMC
Timothy P Horne,director,WTS
Robert G Schoenberger,director,None
RNWK,industry,Custom Computer Programming Services
RNWK,industry,Computer
RNWK,industry,Computer software
RNWK,revenue,395300000.0
RNWK,name,RealNetworks
RNWK,headquarters,Seattle_Washington
William H.T. Bush,director,WLP
Richard B Marchese,director,NLC
Richard B Marchese,director,QLTY
Gregory M. Avis,director,RNOW
contrib1130,contributor,SWY
contrib1130,amount,2500.0
contrib1130,recipient,Louie Gohmert
Marc Zandman,director,VSH
Carl Yankowski,director,INFA
William B Locander,director,EXAC
Stanley T Crooke,director,ISIS
R Dixon Thayer,director,None
Judith M Gueron,director,AA
James C Brailean,director,WAVE
Paul Mccormick,director,ELGX
James A. Henderson,director,NANX
James A. Henderson,director,T
Norwood H Davis Jr,director,HRH
Edward Penhoet,director,ZGEN
Edward Penhoet,director,IDMI
Edward Penhoet,director,RNVS
NADX,industry,Health care
NADX,revenue,150100000.0
NADX,name,National Dentex Corporation
NADX,headquarters,Wayland_Massachusetts
James E Brown,director,DRRX
Walter Killough,director,DLIA
EMAG,industry,Prepackaged Software
EMAG,revenue,123500000.0
EMAG,name,Emageon Inc.
EMAG,headquarters,Birmingham_Alabama
H Devon Graham Jr,director,FCX
H Devon Graham Jr,director,MMR
EMAK,industry,Advertising Agencies
EMAK,name,"EMAK Worldwide, Inc."
EMAK,revenue,181400000.0
James Calvin Pigott,director,PCAR
XRM,industry,"Broadwoven Fabric Mills, Manmade Fiber and Silk"
XRM,revenue,601400000.0
XRM,name,"Xerium Technologies, Inc."
XRM,headquarters,Youngsville_North_Carolina
James A Grigsby,director,CYTO
H Mitchell Watson Jr,director,PX
H Mitchell Watson Jr,director,CYH
Raymond P Dolan,director,AMT
Andy Schuon,director,HOTT
Charles Carinalli,director,FCS
Charles Carinalli,director,EXTR
MNC,industry,Automobile
MNC,industry,Manufacturing
MNC,industry,Motor Vehicles and Passenger Car Bodies
MNC,revenue,1298000000.0
MNC,name,Monaco Coach Corporation
MNC,headquarters,Coburg_Oregon
Richard F Latour,director,None
Timothy E Johnson,director,KNDL
Sandra O. Moose,director,ROH
Sandra O. Moose,director,VZ
Greg McAdoo,director,ISLN
Burton C Einspruch,director,ASGR
Glenda G Mcneal,director,X
William L Marks,director,ADTN
William L Marks,director,CNL
Sherry S Barrat,director,FPL
Branch Patricia Z Holland,director,EE
Kim M Robak,director,FISV
Fred W Hatfield,director,ICE
A. B. Krongard,director,UA
contrib1590,contributor,BAC
contrib1590,amount,31200.0
contrib1590,recipient,Elizabeth Dole
Jack M Fields Jr,director,ASF
John R Roberts III,director,SURW
Philip R Lochner,director,CR
Philip R Lochner,director,CMS
Philip R Lochner,director,AHG
Philip R Lochner,director,CLC
Robert Wood Jones,director,PGN
John J Buckley,director,TORM
Thomas J Marusak,director,MKTY
Steven H Grapstein,director,TSO
Francis J Erbrick,director,ELMG
David E Shi,director,PNY
LOCM,industry,"Business Services, NEC"
LOCM,revenue,14200000.0
LOCM,name,Local.com Corporation
LOCM,headquarters,Irvine_California
James K Rifenbergh,director,STKL
KRO,industry,Other Basic Inorganic Chemical Manufacturing
KRO,revenue,1279400000.0
KRO,name,KRONOS WORLDWIDE INC
KRO,headquarters,Dallas_Texas
William J Scholle,director,BMS
Phillip A Griffiths,director,GSIG
Raymond L Killian Jr,director,ITG
Robert I Rudko,director,None
Edwin J Mcguinn Jr,director,UNCL
Dr Kneeland Youngblood,director,HOT
Dr Kneeland Youngblood,director,GPS
Dr Kneeland Youngblood,director,BKC
Daryl G Brewster,director,KKD
Daryl G Brewster,director,ETFC
John Quelch,director,PBG
John Quelch,director,GTIV
Rudolph R Reinfrank,director,PKD
Stephen G Carpenter,director,ASHW
John Affleck-graves,director,STU
Robert D Cadieux,director,SCL
Ray Dolby,director,DLB
David Sir Fell,director,CSK
Paul J Severino,director,ADI
William S Ayer,director,ALK
William S Ayer,director,PSD
James H Wells,director,ASUR
Charles J Snyder,director,FDS
Kenneth Michael Burke,director,TRMA
Kenneth Michael Burke,director,PDE
B Kristine Johnson,director,PJC
Ashok Rao,director,None
E Peter Gillette Jr,director,HRL
Stephen A. Sherwin,director,CEGE
Stephen A. Sherwin,director,RIGL
Stephen A. Sherwin,director,NBIX
Robert J Coury,director,MYL
Steven G Bunger,director,CVCO
Steven G Bunger,director,MINI
Corrado Federico,director,BEBE
Corrado Federico,director,HOTT
contrib1297,contributor,VZ
contrib1297,amount,5000.0
contrib1297,recipient,Joe Barton
Alan Belzer,director,BIIB
Joanne C Dr Smith,director,HB
Joanne C Dr Smith,director,ATR
John B Goodrich,director,TRMB
Aleron H Larson Jr,director,DPTR
Jeffrey R Leeds,director,BKD
Darren L Acheson,director,WLSN
Jay Gellert,director,HNT
W Edward Scheetz,director,MHGC
Palmer L Moe,director,WLL
James H Lee,director,FST
James H Lee,director,FTO
S Frank Smith,director,RGCO
GYMB,industry,Retailing
GYMB,industry,Clothing
GYMB,revenue,781200000.0
GYMB,name,Gymboree Corporation
GYMB,headquarters,San_Francisco_California
GYMB,headquarters,Dixon_California
Allan C Sorensen,director,RSG
Kenneth M Ferry,director,ICAD
Robert M Long,director,LDG
Keith R Solar,director,BWTR
Jefferson W Asher Jr,director,BEZ
Arthur A Seeligson,director,GDP
Linda Lang,director,WDFC
Daniel J Good,director,USTR
Robert Eugene Joyal,director,PAGI
Robert Eugene Joyal,director,JEF
Richard S Eiswirth Jr,director,JSDA
Anthony J Dimun,director,PHMD
George Golleher,director,RAD
VSCI,industry,Electromedical and Electrotherapeutic Apparatus
VSCI,revenue,9500000.0
VSCI,name,"Vision-Sciences, Inc."
VSCI,headquarters,Natick_Massachusetts
L Thomas Richards,director,COWN
Stephen Wertheimer,director,EE
Robert F Greenhill,director,GHL
Walter Boomer,director,BAX
Peter R Barnett,director,CGPI
OKE,industry,Natural Gas Transmission and Distribution
OKE,revenue,11889300000.0
OKE,name,ONEOK
OKE,headquarters,Tulsa_Oklahoma
Roger Heinen,director,ANSS
Roger Heinen,director,PRGS
THOR,industry,Electromedical and Electrotherapeutic Apparatus
THOR,revenue,214100000.0
THOR,name,Thoratec Corporation
THOR,headquarters,Pleasanton_California
John H Morris,director,ABFS
contrib807,contributor,LLY
contrib807,amount,5000.0
contrib807,recipient,John Kline
TG,industry,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, Extruding, and Alloying"
TG,revenue,1116500000.0
TG,name,Tredegar Corporation
TG,headquarters,Richmond_Virginia
Charles H Mcelrea,director,BXC
Vincent  F Sollitto Jr,director,UTEK
contrib806,contributor,LLY
contrib806,amount,2000.0
contrib806,recipient,Mark Souder
CNMD,industry,Electromedical and Electrotherapeutic Apparatus
CNMD,revenue,646800000.0
CNMD,name,CONMED Corporation
CNMD,headquarters,Utica_New_York
Victor F Germack,director,ALY
Emerson U Fullwood,director,SPW
Gregory J. Santora,director,ALGN
contrib805,contributor,LLY
