# lou-ja2kana.csv
# Copyright 2007 Naoki Tomita <tomita@cpan.org>
# License: GPL
#
# This dictionary is based on the following resource.
# - lou-en2kana.csv (Acme::Lou)
# - edict
#   Copyright (C) 2006 The Electronic Dictionary Research 
#   and Development Group, Monash University.

明春,ネクスト スプリング
明星,モーニング スター
明赤色,ブライト レッド
明朝,トゥモロー モーニング
明哲,ワイズ マン
明日,トゥモロー
明日,トゥモロー
明日,トゥモロー
明日はどうですか,ハウ アバウト トゥモロー
明年,ネクスト イヤー
明晩,トゥモロー イーブニング
明美,ビューティフル
明明と,クリアリー
明明白白,ビヨンド エニー ダウト
明夜,トゥモロー ナイト
明亮,クリアー
明朗,ブライト
明媚,ビューティフル
明晰,クリアー
盟主,リーダー
迷い,ダウト
迷わす,パズル
迷宮,ミステリー
迷惑,トラブル
銘々,イーチ
銘菓,エクセレント ケーキ
銘記,キープ イン マインド
銘打つ,マーク
銘柄,メイク
銘銘,イーチ
鳴き声,クライ
鳴く,シング
鳴らす,リング
鳴り,サウンド
鳴り響く,エコー
鳴り物,ミュージック
鳴る,サウンド
鳴物,ミュージック
牝牛,カウ
牝鶏,フィーメイル バード
牝犬,フィーメイル ドッグ
牝犬,フィーメイル ドッグ
牝鳥,フィーメイル バード
滅びる,ゴー アンダー
滅ぶ,ゴー アンダー
滅ぼす,デストロイ
滅法,ベリィ
免れる,エスケープ フロム
免れる,エスケープ フロム
免許,パーミット
免許証,パーミット
免許状,パーミット
免罪,パードゥン
棉花,ロー コットン
綿,ロー コットン
綿,コットン
綿パン,コットン パンツ
綿飴,コットン キャンディー
綿火薬,コットン パウダー
綿花,ロー コットン
綿菓子,コットン キャンディー
綿製品,メイド オブ コットン
綿津見,シー
綿布,コットン クロース
綿密,ミニット
綿毛,ダウン
綿毛,ダウン
綿羊,シープ
緬羊,シープ
面,フェイス
面,フェイス
面,フェイス
面,フェイス
面々,イーチ ワン
面する,フェイス オン
面影,フェイス
面会人,ヴィジター
面構え,ルック
面子,フェイス
面持ち,ルック
面積,エリア
面体,フェイス
面倒,トラブル
面白,アミュージング
面白い,インタレスティング
面白い所,インタレスティング パッセージ
面白がる,アミューズ ワンセルフ
面白さ,インタレスト
面白み,インタレスト
面白可笑しい,ファニー
面白半分,フォー ファン
面白味,インタレスト
面皮,フェイス
面付き,ルック
面部,フェイス
面頬,フェイス ガード
面面,イーチ ワン
面目,フェイス
面目,フェイス
面目次第,フェイス
面妖,ストレインジ
摸,コピー
摸写,コピー
模,コピー
模る,モデル オン
模型,モデル
模型飛行機,モデル プレイン
模写,コピー
模範,モデル
模様,パターン
茂る,グロー シック
妄りに,ウィズアウト リーズン
妄語,ライ
妄想,ワイルド アイディア
妄想,ワイルド アイディア
孟夏,エイプリル
孟春,ジャニュアリー
毛,ヘアー
毛鈎,フライ
毛脚,レングス オブ ヘアー
毛筋,ヘアー
毛根,ヘアー ルート
毛色,ヘアー カラー
毛足,レングス オブ ヘアー
毛茸,ヘアー
毛唐,フォーリナー
毛唐人,フォーリナー
毛髪,ヘアー
毛皮,スキン
毛筆,ブラッシュ
毛布,ブランケット
猛し,ブレイブ
猛スピード,グレート スピード
猛威,パワー
猛獣,ワイルド アニマル
猛将,ブレイブ ジェネラル
猛打,ヘヴィ ブロゥ
猛烈,ヴァイオレント
猛練習,ハード トレーニング
盲,ブラインド マン
盲,ブラインド マン
盲いる,ビカム ブラインド
盲る,ビカム ブラインド
盲パス,ブラインド パス
盲パス,ブラインド パス
盲愛,ブラインド ラブ
盲穴,ブラインド ホール
盲縞,プレーン ブルー コットン
盲者,ブラインド パースン
盲蛇,ブラインド スネイク
盲人,ブラインド パースン
盲想,ワイルド アイディア
盲想,ワイルド アイディア
盲窓,ブラインド ウィンドウ
盲点,ブラインド スポット
盲滅法,ブラインド
盲目的,ブラインド
網,ネット
網漁業,ネット フィッシング
網状,ネット
網打ち,ネット フィッシング
網袋,ネット バッグ
蒙る,サファー
儲,プロフィット
儲け,プロフィット
儲ける,ゲット
儲け付くで,メイク マネー
儲付くで,メイク マネー
木,ツリー
木々,エブリ ツリー
木かげ,シェイド オブ ツリー
木の実,ナット
木の実,ナット
木ノ実,ナット
木ノ実,ナット
木蔭,シェイド オブ ツリー
木陰,シェイド オブ ツリー
木管,ウッドン パイプ
木金,サーズデー アンド フライデー
木偶の坊,ウッドン ドール
木型,ウッドン フォーム
木戸,ウッドン ドア
木戸銭,ゲート マネー
木口,カット エンド
木工,カーペンター
木魂,エコー
木材,ウッド
木皿,ウッドン プレート
木製,ウッドン
木造,ウッドン
木造家屋,ウッドン ハウス
木造住宅,ウッドン ハウス
木鐸,リーダー
木槌,ウッドン ハマー
木糖,ウッド シュガー
木糖醇,ウッド シュガー
木馬,ウッドン ホース
木杯,ウッドン カップ
木箱,ウッドン ボックス
木板,ウッドン ボード
木部,ウッドン パート
木片,ブロック
木本,ツリー
木綿,コットン
木綿,コットン
木木,エブリ ツリー
木曜,サーズデー
木曜日,サーズデー
木霊,エコー
木煉瓦,ウッドン ブロック
木煉瓦,ウッドン ブロック
木訥,シンプル
黙,サイレンス
黙々,サイレント
黙り,サイレンス
黙りこくる,キープ サイレント
黙り込む,セイ ノー モア
黙る,サイレント
黙然,サイレンス
黙念,サイレンス
黙秘,キープ サイレント
黙黙,サイレント
黙礼,サイレント バウ
目,アイ
目,クラス
目から鱗が落ちる,シー ザ ライト
目が明く,カム トゥ シー
目じゃない,ノー ビッグ ディール
目する,ペイ アテンション トゥ
目っけ物,ファインド
目つき,ルック
目にあう,ゴー スルー
目に会う,ゴー スルー
目に触れる,キャッチ ザ アイ
目に浮かぶ,ピクチャー
目の詰んだ,クローズ
目の色,アイ カラー
目の敵,エネミー
目の当たり,フェイス トゥ フェイス
目の不自由,ブラインド
目の辺り,フェイス トゥ フェイス
目ぼしい,メイン
目も綾,ブリリアント
目をやる,ルック
目を逸らす,ルック アウェイ
目を引く,キャッチ ザ アイ
目を覚ます,ウェイク アップ
目を三角にして怒る,リアリー アングリー
目を止める,テイク ノーティス
目を真ん円にする,ベリィ サプライズド
目を通す,ルック オーバー
目安,スタンダード
目医者,アイ ドクター
目印,マーク
目下,ジュニア
目下,アット プレゼント
目覚しい,ブリリアント
目覚ましい,ブリリアント
目覚ます,ウェイク アップ
目覚める,ウェイク アップ
目顔,シグナル
目今,アット プレゼント
目算,プラン
目指,スポット
目出度い,ハッピー
目処,ゴール
目先,ニヤー フィーチャー
目測,メジャー ウィズ アイ
目通り,オーディエンス ウィズ
目的,パーパス
目的意識,センス オブ パーパス
目的語,オブジェクト
目的物,オブジェクト
目途,ゴール
目当て,オブジェクト
目八分,ビロー アイ レベル
目八分,ビロー アイ レベル
目抜き,メイン
目鼻,シェイプ
目標,マーク
目付き,ルック
目方,ウェイト
目立ちたがる,ショー オフ
目立つ,スタンド アウト
目礼,グリーティング
目録,カタログ
目論み,プラン
目論む,プラン
目論見,プラン
目眩く,ブラインド
勿,マスト ノット
勿,マスト ノット
勿れ,マスト ノット
勿体,エア オブ インポータンス
勿体ない,トゥー グッド
勿体無い,トゥー グッド
勿論,オブ コース
餅屋,ライス ケーキ ストアー
尤も,クワイト ライト
尤物,ビューティフル ウーマン
戻す,プット バック
戻って行く,ゴー バック
戻って来る,カム バック
戻り,リターン
戻り道,ウェイ バック
戻る,ターン バック
貰い物,プレゼント
貰う,レシーブ
問,プロブレム
問い,クェスチョン
問いただす,クェスチョン
問い合わせ先,リファレンス
問い質す,クェスチョン
問い正す,クェスチョン
問い直す,クェスチョン
問い返す,アスク アゲイン
問う,アスク
問責,ブレイム
問題,プロブレム
問題児,プロブレム チャイルド
問題領域,プロブレム エリア
悶える,ウォーリィ
悶着,トラブル
紋日,ホリデイ
紋様,パターン
門,ゲート
門,ゲート
門を開ける,オープン ザ ゲート
門外漢,アマチュア
門戸,ドア
門戸開放,オープン ドア ポリシー
門戸開放政策,オープン ドア ポリシー
門口,ドア
門札,ゲート パス
門人,スチューデント
門地,ディグリー
門灯,ゲート ランプ
門閥,グッド ファミリー
門並み,アット エブリ ドア
夜,イーブニング
夜々,エブリ イーブニング
夜々中,ミッドナイト
夜なべ,ナイト ワーク
夜な夜な,エブリ イーブニング
夜もすがら,オール ナイト
夜暗,デッド オブ ナイト
夜陰,デッド オブ ナイト
夜雨,ナイト レイン
夜稼ぎ,ナイト ワーク
夜会,イーブニング パーティー
夜会服,イーブニング ドレス
夜回り,ナイト ウォッチ
夜学,イーブニング コース
夜学校,ナイト スクール
夜寒,ナイト コウルド
夜寒,ナイト コウルド
夜間,アット ナイト
夜間営業,オープン アット ナイト
夜間勤務,ナイト ワーク
夜間中学,イーブニング ミドル スクール
夜気,ナイト エア
夜汽車,ナイト トレイン
夜詰め,ナイト ウォッチ
夜業,ナイト ワーク
夜勤,ナイト シフト
夜空,ナイト スカイ
夜景,ナイト ビュー
夜見の国,ネクスト ワールド
夜見世,ナイト ショップ
夜攻め,ナイト アタック
夜更け,レイト アット ナイト
夜行,ナイト トレイン
夜行,ナイト トレイン
夜祭り,ナイト フェスティヴァル
夜仕事,ナイト ワーク
夜市,ナイト マーケット
夜襲,ナイト アタック
夜色,ナイト シーン
夜食,サパー
夜深け,レイト アット ナイト
夜船,ナイト ボート
夜前,ラスト ナイト
夜鷹,ストリート ウォーカー
夜遅く,レイト アット ナイト
夜中,オール ナイト
夜中,オール ナイト
夜中,ミッドナイト
夜昼,デイ アンド ナイト
夜長,ロング ナイト
夜通し,オール ナイト
夜店,ナイト ショップ
夜討ち,ナイト アタック
夜逃げ,ナイト フライト
夜働き,ナイト ワーク
夜道,ストリート アット ナイト
夜半,ミッドナイト
夜半,ミッドナイト
夜番,ナイト ウォッチ
夜番,ナイト ウォッチ
夜風,ナイト ウィンド
夜分,イーブニング
夜毎,エブリ ナイト
夜明けの明星,モーニング スター
夜目,イン ザ ダーク
夜夜,エブリ イーブニング
夜夜中,ミッドナイト
夜来,シンス ラスト ナイト
夜嵐,ナイト ストーム
夜籠り,デッド オブ ナイト
爺,オールド マン
爺,オールド マン
耶嬢,ファザー アンド マザー
野,フィールド
野に在る,イン プライベート ライフ
野育ち,ワイルド
野営,メイキング キャンプ
野猿,ワイルド モンキー
野外,オープン エア
野原,フィールド
野菜,ベジタブル
野菜汁,ベジタブル スープ
野菜畑,ベジタブル ガーデン
野獣,モンスター
野心家,アンビシャス パースン
野心的,アンビシャス
野心満々,ハイリー アンビシャス
野心満満,ハイリー アンビシャス
野性,ラフ
野性的,ワイルド
野生,ワイルド
野生動物,ワイルド アニマル
野戦,フィールド
野戦病院,フィールド ホスピタル
野戦砲,フィールド ガン
野鼠,フィールド マウス
野鳥,ワイルド バード
野天,イン ザ オープン
野兎,ワイルド ラビット
野馬,ワイルド ホース
野葡萄,ワイルド グレープ
野辺,フィールド
野砲,フィールド ガン
野良仕事,ファーム ワーク
野薔薇,ワイルド ローズ
野鄙,ベース
弥が上にも,オール ザ モア
弥生,スプリング
矢っ張,オールソー
矢っ張り,オールソー
矢張り,オールソー
矢庭に,サドンリー
厄,バッド ラック
厄介,トラブル
厄介事,トラブル
厄災,アクシデント
厄年,クリティカル エイジ
役,ウォー
役,ユーズ
役を勤める,アクト
役員,オフィサー
役回り,パート
役割,パート
役割り,パート
役儀,デューティー
役牛,ワーク カウ
役者,アクター
役所,パブリック オフィス
役所仕事,レッド テープ
役場,タウン ホール
役職,ポスト
役職名,ジョブ タイトル
役替え,チェンジ オブ ポスト
役務,サービス
役名,オフィシャル タイトル
役目,デューティー
役立つ,サーブ ザ パーパス
役立てる,プット トゥ ユーズ
約,アバウト
約数,ファクター
約束,プロミス
約束事,プロミス
約諾,プロミス
薬,メディスン
薬の代,コスト オブ メディスン
薬を付ける,アプライ メディスン
薬餌,メディスン
薬屋,ドラッグ ストアー
薬業界,メディスン インダストリー
薬剤,メディスン
薬殺,ポイズン
薬指,リング フィンガー
薬代,チャージ フォー メディスン
薬毒,ポイズン イン メディスン
薬箱,メディスン ボックス
薬品,メディスン
薬瓶,メディスン ボトゥル
薬物検査,ドラッグ テスト
薬物使用,ドラッグ ユーズ
薬物統制,ドラッグ コントロール
薬籠,メディスン チェスト
訳,リーズン
訳がない,ノー リーズン
訳が無い,ノー リーズン
訳し難い,ディッフィカルト トゥ トランスレートゥ
訳す,トランスレートゥ
訳ない,イージー
訳にはいかない,インポッシブル トゥ ドゥ
訳にはいか無い,インポッシブル トゥ ドゥ
訳にはいきません,インポッシブル トゥ ドゥ
訳も無く,ウィズアウト コーズ
訳合い,リーズン
訳柄,リーズン
訳無い,イージー
訳無く,イーズリー
躍り,スプリング
躍り込む,ジャンプ イントゥ
躍り出る,ジャンプ
躍り上がる,スプリング アップ
躍る,ダンス
躍進,ラッシュ
柳,スリム
柳巷花街,プレジャー クオーター
柳緑花紅,ナチュラル ビューティ
薮,ブッシュ
愉しい,ファン
愉しげ,ハッピー
愉しみ,プレジャー
愉悦,ジョイ
愉快,プレザント
愉楽,プレジャー
愉色,プリーズド ルック
愈,モア アンド モア
愈,モア アンド モア
愈々,モア アンド モア
愈愈,モア アンド モア
油,オイル
油を引く,オイル
油を絞る,プレス オイル
油を搾る,プレス オイル
油井,オイル ウェル
油絵,オイル ペインティング
油絵タッチ,オイル ペインティング ルック
油汗,コウルド スウェット
油彩,オイル ペインティング
油紙,オイル ペーパー
油紙,オイル ペーパー
油脂,ファット
油糟,オイル ケーキ
油田,オイル フィールド
油粕,オイル ケーキ
油分,オイル コンテント
油密,オイル タイト
癒える,リカバー
諭し,ガイダンス
諭す,ウォーン
輸送量,トラフィック
唯,オンリー
唯々,オンリー
唯一,オンリー
唯一,オンリー
唯一度,オンリー ワンス
唯一不二,ワン アンド オンリー
唯一無二,ワン アンド オンリー
唯一無比,ワン アンド オンリー
唯今,ライト アウェイ
唯唯,オンリー
佑,ヘルプ
佑,ヘルプ
優,ジェントル
優,アクター
優しい,カインド
優しい声,ソフト ボイス
優しくする,カインド トゥ
優しげ,ジェントル
優に,イーズリー
優れた,グレート
優れて,バイ ファー
優駿,ファイン ホース
優駿馬,ファイン ホース
優女,ジェントル ウーマン
優女,ジェントル ウーマン
優女,ジェントル ウーマン
優待,ウェルカム
優長,スロー
優利,ベター
優良,エクセレント
優婉,グランド
勇ましい,ブレイブ
勇み立つ,チアー アップ
勇む,チアー アップ
勇を鼓す,テイク ハート
勇往邁進,ダッシュ アンド ゴー
勇敢,ブレイブ
勇気付ける,チアー
勇気凛々,フル オブ スピリット
勇気凛凛,フル オブ スピリット
勇健,サウンド ヘルス
勇士,ヒーロー
勇者,ヒーロー
勇将,ブレイブ ジェネラル
勇戦,ブレイブ ファイト
勇壮,ブレイブ
勇婦,ブレイブ ウーマン
勇猛無比,モースト ブレイブ
友,フレンド
友だち,フレンド
友愛,フレンドシップ
友愛会,フレンドシップ ソサエティー
友垣,フレンド
友宜,フレンドシップ
友誼,フレンドシップ
友誼国家,フレンドリー ネイション
友交,フレンドシップ
友好,フレンドシップ
友好関係,フレンドシップ
友好国,フレンドリー ネイション
友好的,フレンドリー
友情,フレンドシップ
友人,フレンド
友達,フレンド
友達感覚,フィーリング オブ フレンドシップ
友達甲斐,トゥルー フレンドシップ
友朋,フレンド
友邦,フレンドリー ネイション
幽々,ディープ
幽か,ウィーク
幽鬼,ゴースト
幽客,クワイアット ゲスト
幽契,シークレット プロミス
幽玄,ミステリー
幽室,クワイアット ルーム
幽寂,クワイアット
幽寂味,クワイアット
幽窓,クワイアット ウィンドウ
幽鳥,マウンテン バード
幽冥,ディープ アンド ストレインジ
幽明,ディープ アンド ストレインジ
幽明相隔てる,ダイ
幽幽,ディープ
幽林,ディープ フォーレスト
幽霊,ゴースト
幽霊会社,ペーパー カンパニー
幽霊話,ゴースト ストーリー
悠々,クワイアット
悠長,スロー
悠悠,クワイアット
憂い,サッド
憂い顔,サッド フェイス
憂える,アンクシャス
憂患,ウォーリィ
憂苦,トラブル
憂虞,アングザイエティー
憂色,アンクシャス ルック
憂世,サッド ワールド
憂慮,アングザイエティー
憂懼,フィアー
有する,オウン
有らぬ,ディッファレント
有らゆる,オール
有らん限り,オール
有りうる,ポッシブル
有りえる,ポッシブル
有りがち,コモン
有りとあらゆる,エブリ シングル
有りのまま,トゥルース
有りの儘,トゥルース
有り金,マネー オン ハンド
有り合せ,オン ハンド
有り合わせ,オン ハンド
有り勝ち,コモン
有り触れる,コモン
有り得ない,インポッシブル
有り得べき,ポッシブル
有り得る,ポッシブル
有り得る,ポッシブル
有り難い,ウェルカム
有り難う,サンク ユー
有り難うございます,サンク ユー
有り難う御座います,サンク ユー
有り難み,バリュー
有り難味,バリュー
有り難迷惑,ホワイト エレファント
有り付く,ゲット
有り無し,Yes or ノー
有り明け,オール ナイト
有り余る,モア ザン イナフ
有り様,ステート
有り様,ステート
有る,リブ
有る限り,オール
有為,エイブル
有価,バリュアブル
有給,ウィズ ペイ
有形,マテリアル
有形無形,マテリアル アンド スピリチュアル
有限,リミティッド
有限会社,リミティッド カンパニー
有司,アン オフィシャル
有志,ボランティア
有志一同,オール ゾーズ インタレスティド
有事,エマージェンシー
有衆,ピープル
有償,フォー プロフィット
有触れる,コモン
有体物,サム  マテリアル
有段者,ブラック ベルト
有徳,リッチ
有徳,リッチ
有難い,ウェルカム
有難う,サンク ユー
有難み,バリュー
有難味,バリュー
有難迷惑,ホワイト エレファント
有能,エイブル
有夫,マリード ウーマン
有望,フル オブ ホープ
有無,Yes or ノー
有無,Yes or ノー
有無相通じる,ヘルプ イーチ アザー
有余,モア ザン
有余る,モア ザン イナフ
有様,ステート
有様,ステート
有利,ベター
有料,チャージ
有力候補,フロント ランナー
有力者,マン オブ インポータンス
湧き起る,ウェル アップ
湧き上がる,ボイル アップ
湧き上る,ボイル アップ
湧き水,スプリング ウォーター
湧く,ボイル
涌く,ボイル
猶,スティル
猶の事,オール ザ モア
猶子,ネフュー
猶良い,スティル ベター
由,リーズン
由々しい,シーリアス
由る,ディペンド オン
由縁,リーズン
由緒,ヒストリー
由有る,オブ ランク
由由しい,シーリアス
由来,ソース
由来書,ヒストリー
祐筆,プライベート セクレタリー
誘い,インヴィテーション
誘い,インヴィテーション
誘いかける,インバイト
誘いをかける,インバイト
誘い掛ける,インバイト
誘い合う,アスク イーチ アザー
誘い出す,インバイト アウト
誘う,インバイト
誘う,インバイト
誘う,インバイト
誘因,エキサイティング コーズ
誘引,アトラクション
誘致,アトラクション
誘導,ガイダンス
誘発,コーズ
遊ばす,レット ワン プレイ
遊ばせる,リーブ アイドル
遊び回る,プレイ アラウンド
遊び事,ゲーム
遊び半分,ハーフ イン ファン
遊ぶ,プレイ
遊戯,ゲーム
遊休,アイドル
遊休地,アイドル ランド
遊山,ピクニック
遊星,プラネット
遊歩,ウォーク
遊牝む,メイト
遊冶郎,マン オブ プレジャー
遊覧客,ツアーリスト
遊歴,ツアー
郵政,ポスタル システム
郵船,メール ボート
郵便,メール
郵便マーク,ポスタル シンボル
郵便為替,ポスタル マネー オーダー
郵便記号,ポスタル シンボル
郵便局,ポスト オフィス
郵便私書箱,ポスト オフィス ボックス
郵便車,メール トラック
郵便船,メール ボート
郵便袋,メール バッグ
雄々しい,ブレイブ
雄叫び,ウォー クライ
雄叫び,ウォー クライ
雄図,アンビシャス プラン
雄雛,エンペラー ドール
雄壮,ブレイブ
雄雄しい,ブレイブ
雄勁,パワフル
融かす,メルト
融ける,メルト
融け込む,メルト イントゥ
夕,イーブニング
夕,イーブニング
夕ご飯,イーブニング ミール
夕べ,イーブニング
夕刊,イーブニング ペーパー
夕空,イーブニング スカイ
夕景色,イーブニング シーン
夕月,イーブニング ムーン
夕御飯,イーブニング ミール
夕刻,イーブニング
夕食,イーブニング ミール
夕食を調える,ゲット サパー レディ
夕食後,アフター ディナー
夕日,イーブニング サン
夕飯,イーブニング ミール
夕飯,イーブニング ミール
夕暮れ,イーブニング
夕方,イーブニング
夕立,イーブニング シャワー
夕立ち,イーブニング シャワー
夕涼み,イーブニング クール
夕餉,イーブニング ミール
予々,オーフン
予て,オールレディー
予め計画を立てる,プラン アヘッド
予言,プロミス
予言,プロミス
予行演習,ドライ ラン
予選,プライマリー
予想外,ストレインジ
予定,プログラム
予定案,プログラム
予定表,プログラム
予備,リザーブ
予備員,リザーブ メン
予備軍,リザーブ アーミー
予備室,スペア ルーム
予備選手,リザーブ プレーヤー
予備装置,スペア
予備馬,スペア ホース
予防,プロテクション アゲンスト
予防線,ガード
予予,オーフン
予鈴,ファースト ベル
余,オーバー
余す,セーブ
余っ程,ベリィ
余の儀,アナザー メソッド
余り,バランス
余り,バランス
余りに,トゥー マッチ
余りにも,トゥー マッチ
余り面白くない,ノット ベリィ インタレスティング
余る,リメイン
余暇,スペア タイム
余儀,アナザー メソッド
余技,ホビー
余興,サイド ショー
余業,サイド ライン
余計,トゥー マッチ
余財,スペア キャッシュ
余所,アナザー プレイス
余所者,ストレンジャー
余所余所しい,ディスタント
余剰,バランス
余人,アザー ピープル
余人,アザー ピープル
余地,プレイス
余程,ベリィ
余程,ベリィ
余熱,ウェィスト ヒート
余念,アナザー アイディア
余波,メモリー
余輩,ウィー
余裕,ルーム
余力,リザーブ パワー
与え,ギフト
与える,ギブ
与する,テイク パート イン
与党,パーティー イン パワー
与論,パブリック オピニオン
誉めちぎる,プレイズ
誉める,プレイズ
誉め称える,アドマイアー
輿地,アース
輿入れ,ウェディング
輿論,パブリック オピニオン
預かり,ドロー
預かり証,クレイム チェック
預かる,テイク チャージ オブ
預け金,キー マネー
預金,バンク アカウント
預金口座,バンク アカウント
預言,プロミス
預貯金,バンク アカウント
預貯金残高,バンク バランス
傭,ハイアー
傭う,ハイアー
幼い,ベリィ ヤング
幼い,ベリィ ヤング
幼気,イノセント
幼気ない,イノセント
幼子,ベイビー
幼児,ベイビー
幼弱,ヤング アンド ウィーク
幼女,リトル ガール
幼心,ベリィ ヤング マインド
幼童,リトル チャイルド
妖怪,ゴースト
妖術,ブラック マジック
妖術者,マジシャン
妖魔,ゴースト
容れる,プット サム  イン
容易,イージー
容易い,イージー
容顔美麗,ビューティフル フェイス
容疑,チャージ
容姿,アピアランス
容赦,パードゥン
容赦会釈,パードゥン
容色,ビューティ
容積,キャパシティー
容体,コンディション
容体,コンディション
容態,コンディション
容態,コンディション
容認,アプルーバル
容貌,パーソナル アピアランス
容量,キャパシティー
庸君,スチューピッド ルーラー
庸人,コモン マン
揚がる,ライズ
揚げる,リフト
揚げ句,イン ザ エンド
揚げ句の果て,ファイナリー
揚げ足,ファインド フォールト
揚げ幕,エントランス カーテン
揚げ油,クッキング オイル
揚句,イン ザ エンド
揚句の果て,ファイナリー
揺さぶる,シェイク
揺すぶる,シェイク
揺する,シェイク
揺らぐ,スウィング
揺らす,ロック
揺ら揺ら,シェイク
揺り動かす,シェイク
揺り動く,スウィング
揺り返す,シェイク バック
揺り落とす,シェイク ダウン
揺る,シェイク
揺るがす,シェイク
揺るぎない,ソリッド
揺るぎ無い,ソリッド
揺るぐ,シェイク
揺れる,シェイク
揺蕩う,フロート アラウンド
擁する,ハブ
擁護,プロテクション
擁立,バック
楊,スリム
様,マナー
様,ウェイ
様になる,ルック グッド
様子,ステート
様式,スタイル
様体,アピアランス
様態,フォーム
様変わり,コンプリート チェンジ
洋々,ブロード
洋琴,ピアノ
洋語,フォーリン スピーチ
洋傘,アンブレラ
洋式,ウェスタン スタイル
洋風,ウェスタン スタイル
洋洋,ブロード
溶かす,メルト
溶ける,メルト
溶け合う,メルト トゥギャザー
溶け込む,メルト イントゥ
熔ける,メルト
用,タスク
用いる,ユーズ
用に足りない,オブ ノー ユーズ
用に立つ,オブ ユーズ
用意周到,ベリィ ケアフル
用器,トール
用金,パブリック マネー
用件,ビジネス
用語,ターム
用捨,チョイス
用心,ケア
用人,マネージャー
用水,ウォーター フォー ファイヤー
用足し,ビジネス
用達,ビジネス
用達し,ビジネス
用談,ビジネス カンバセーション
用途,ユーズ
用筆,ブラッシュ
用務,ビジネス
用無し,アイドル
用命,コマンド
用役,サービス
用立てる,メイク ユーズ オブ
用例,イグザンプル
羊,シープ
羊皮,シープ スキン
羊毛,ウール
羊毛を梳く,カード ウール
葉,リーフ
葉っぱ,リーフ
葉煙草,リーフ タバコ
葉巻,シガー
葉茶,リーフ ティー
葉茶,リーフ ティー
要する,ディマンド
要するに,アフター オール
要は,イン ショート
要る,ニード
要を得ている,トゥ ザ ポイント
要を得る,トゥ ザ ポイント
要員,ネセサリー パースン
要因,メイン コーズ
要義,エッセンス
要求,ディマンド
要訣,メイン ポイント
要件,インポータント マター
要港,インポータント ポート
要旨,ポイント
要式,フォーマル
要所,インポータント ポイント
要所要所,エブリ インポータント ポイント
要償,クレイム
要衝,インポータント ポイント
要職,インポータント オフィス
要人,インポータント パースン
要請,クレイム
要談,インポータント トーク
要地,インポータント プレイス
要諦,インポータント ポイント
要点,メイン ポイント
要否,ネセサリー or ノット
要望,ディマンド フォー
要務,インポータント ビジネス
要領,ポイント
要領を得ている,トゥ ザ ポイント
謡う,シング
踊らす,レット ワン ダンス
踊り,ダンス
踊り子,ダンサー
踊り手,ダンサー
踊り出す,ビギン トゥ ダンス
踊り上がる,スプリング アップ
踊り場,ダンス ホール
踊り抜く,ダンス アウェイ
踊り明かす,ダンス オール ナイト
踊る,ダンス
遥々,オール ザ ウェイ
遥か,ファー
遥かに,ファー オフ
遥か昔,ロング アゴー
遥遠,ファー アウェイ
遥遥,オール ザ ウェイ
陽,サン
陽気,シーズン
陽極板,ポジティブ プレート
陽春,スプリング
陽電気,ポジティブ エレクトリック チャージ
養い育てる,ブリング アップ
養護,プロテクション
養殖,カルチャー
養殖場,ファーム
養殖池,フィッシュ ポンド
養成,トレーニング
養生,ヘルス ケア
抑,ビギン ウィズ
抑え,ウェイト
抑える,コントロール
抑え付ける,プレス ダウン
抑圧,チェック
抑止,チェック
抑制,コントロール
抑揚,アクセント
欲しい,イン ニード オブ
欲しがる,ウォント
欲する,ウォント
欲張り兄さん,ダーティー オールド マン
欲念,ウィッシュ
浴,バス
浴びる,シャワー
浴客,ゲスト
浴客,ゲスト
浴室,バス
浴場,バス
浴用,フォー バス ユーズ
翌,フォローイング
翌々,ワン アフター ネクスト
翌月,フォローイング マンス
翌週,フォローイング ウィーク
翌春,ネクスト スプリング
翌朝,ネクスト モーニング
翌朝,ネクスト モーニング
翌日,ネクスト デイ
翌年,フォローイング イヤー
翌年,フォローイング イヤー
翌晩,フォローイング イーブニング
翌翌,ワン アフター ネクスト
翼,ウィング
翼々,ベリィ ケアフル
翼状,ウィング シェイプ
翼棟,ウィング
翼面積,ウィング エリア
翼翼,ベリィ ケアフル
淀,プール
来,シンス
来々週,ウィーク アフター ネクスト
来かかる,ハプン トゥ カム
来し方,パースト
来し方,パースト
来す,コーズ
来たす,コーズ
来たて,ニュー アライバル
来たる,アライブ
来る日も来る日も,エブリ デイ
来援,サポート
来演,カム トゥ パフォーム
来夏,ネクスト サマー
来会者,ゾーズ プレゼント
来掛かる,ハプン トゥ カム
来観者,ヴィジター
来期,ネクスト ターム
来季,ネクスト シーズン
来客,ヴィジター
来客,ヴィジター
来客芳名録,ゲスト ブック
来月,ネクスト マンス
来光,エンター
来航,アライバル バイ シップ
来襲,アタック
来週,ネクスト ウィーク
来週の今日,トゥデイ ウィーク
来春,ネクスト スプリング
来春,ネクスト スプリング
来世,ネクスト ワールド
来世,ネクスト ワールド
来世紀,ネクスト センチュリー
来着,アライバル
来難い,ディッフィカルト トゥ カム
来日,アライバル イン ジャパン
来年,ネクスト イヤー
来年度,ネクスト イヤー
来賓,ゲスト
来復,リターン
来訪,ヴィジット
来訪者,ヴィジター
来由,コーズ
来遊,ヴィジット
来遊者,ヴィジター
来来週,ウィーク アフター ネクスト
