release,date,author,status,maturity,version,first,distribution,abstract
Tk-DatePick-1.01,2002-10-03T05:32:39,LAWGON,cpan,released,1.01,,Tk-DatePick,"Perl extension for Tk to pick dates"
Data-Fallback-0.01,2002-10-03T07:32:22,EARL,cpan,released,0.01,1,Data-Fallback,"fallback through an array of levels till you find your data, cacheing where desired"
YiJing-0.02,2002-10-03T07:57:35,AUTRIJUS,cpan,released,0.02,1,YiJing,"The Book of Hacking"
Astro-DSS-1.6,2002-10-03T08:59:18,AALLAN,cpan,released,1.6,,Astro-DSS,"Object definining a query request in the Digital Sky Survey"
Net-DHCP-Watch-2.00,2002-10-03T12:59:26,EJDRS,backpan,released,2.00,,Net-DHCP-Watch,"A class for monitoring a remote DHCPD server."
LJ-Simple-0.06,2002-10-03T13:32:52,SIMES,backpan,released,0.06,,LJ-Simple,"Simple Perl to access LiveJournal"
MersenneTwister-1.0.0,2002-10-03T20:13:42,JESUS,backpan,released,v1.0.0,1,MersenneTwister,"Perl extension for a Mersenne Twister PRGN implementation with context."
DBIx-Dump-0.03,2002-10-03T21:40:17,ISTERIN,cpan,released,0.03,,DBIx-Dump,"Perl extension for dumping database (DBI) data into a variety of formats."
MersenneTwister-1.0.1,2002-10-03T23:56:43,JESUS,latest,released,v1.0.1,,MersenneTwister,"Perl extension for a Mersenne Twister PRGN implementation with context."
Thesaurus-0.21,2002-10-03T23:58:42,DROLSKY,backpan,released,0.21,,Thesaurus,"Maintains lists of associated items"
RPM-Specfile-1.09,2002-10-04T00:38:25,CHIPT,cpan,released,1.09,,RPM-Specfile,"Perl extension for creating RPM Specfiles"
WWW-Yahoo-Groups-1.6,2002-10-04T00:40:16,SPOON,backpan,released,1.6,,WWW-Yahoo-Groups,"automated access to Yahoo! Groups."
Locale-Maketext-Lexicon-0.092,2002-10-04T04:08:36,AUTRIJUS,backpan,released,0.092,,Locale-Maketext-Lexicon,"Extract gettext strings from source"
Authen-Perl-NTLM-0.12,2002-10-04T06:08:12,UMVUE,latest,released,0.12,,Authen-Perl-NTLM,"Perl extension for NTLM related computations"
Crypt-OOEnigma-0.2,2002-10-04T09:42:17,SJBAKER,cpan,released,0.2,,Crypt-OOEnigma,"A World War II Enigma machine in a flexible OO framework"
Crypt-OOEnigma-0.3,2002-10-04T11:35:25,SJBAKER,latest,released,0.3,,Crypt-OOEnigma,"A World War II Enigma machine in a flexible OO framework"
WWW-UsePerl-Journal-0.08,2002-10-04T14:24:17,IDORU,backpan,released,0.08,,WWW-UsePerl-Journal,"use.perl.org journal tool"
Bundle-Lidie_Tk-1.0,2002-10-04T16:59:04,LUSOL,backpan,released,1.0,1,Bundle-Lidie_Tk,"Snapshot of my Tk modules on Cube0 on Fri Oct 4 10:00:29 2002"
Blog-Simple-0.01,2002-10-04T17:17:54,GILAD,backpan,released,0.01,1,Blog-Simple,"Perl extension for the creation of a simple weblog (blogger) system."
CGI-FormBuilder-2.07,2002-10-04T17:49:21,NWIGER,cpan,released,2.07,,CGI-FormBuilder,"Easily generate and process stateful forms"
ParsePlainConfig-1.6,2002-10-04T21:40:28,CORLISS,backpan,released,1.6,,ParsePlainConfig,"Parser for plain-text configuration files"
version-0.2,2002-10-05T01:10:46,JPEACOCK,backpan,released,0.2,,version,"Perl extension for Version Objects"
version-0.21,2002-10-05T03:01:22,JPEACOCK,backpan,released,0.21,,version,"Perl extension for Version Objects"
Attribute-Handlers-0.78,2002-10-05T05:43:40,ABERGMAN,cpan,released,0.78,,Attribute-Handlers,"Simpler definition of attribute handlers"
Tk-DatePick-1.02,2002-10-05T07:48:14,LAWGON,latest,released,1.02,,Tk-DatePick,"Perl extension for Tk to pick dates"
PostScript-File-0.04,2002-10-05T09:33:59,CPWILLMOT,backpan,released,0.04,,PostScript-File,"Base class for creating Adobe PostScript files"
PostScript-GraphStyle-0.01,2002-10-05T09:35:51,CPWILLMOT,backpan,released,0.01,1,PostScript-GraphStyle,"style settings for postscript objects"
PostScript-GraphKey-0.01,2002-10-05T09:37:42,CPWILLMOT,backpan,released,0.01,1,PostScript-GraphKey,"a Key area for PostScript::GraphPaper"
PostScript-GraphPaper-0.01,2002-10-05T09:41:10,CPWILLMOT,backpan,released,0.01,1,PostScript-GraphPaper,"prepare blank graph for a postscript file"
PostScript-XYChart-0.01,2002-10-05T09:48:03,CPWILLMOT,backpan,released,0.01,1,PostScript-XYChart,"graph lines and points"
HTML-Macro.1-20,2002-10-05T15:30:11,SOKOLOV,backpan,released,20,,HTML-Macro.1,"generate dynamic HTML pages using templates"
Acme-Tango-0.01,2002-10-05T15:54:53,SARGIE,backpan,released,0.01,1,Acme-Tango,"Turn colours orange"
Safe-2.08,2002-10-05T18:38:39,ABERGMAN,backpan,released,2.08,1,Safe,"Compile and execute code in restricted compartments"
Devel-Cover-0.20,2002-10-05T19:20:27,PJCJ,backpan,released,0.20,,Devel-Cover,"convert gcov files to Devel::Cover databases"
Crypt-PassGen-0.03,2002-10-06T00:04:14,TJENNESS,backpan,released,0.03,,Crypt-PassGen,"Generate a random password that looks like a real word"
Mac-PropertyList-0.06_01,2002-10-06T00:40:15,BDFOY,backpan,developer,0.06_01,,Mac-PropertyList,"work with Mac plists at a low level"
CGI-Echo-1.00,2002-10-06T00:42:11,RSAVAGE,backpan,released,1.00,1,CGI-Echo,"Echo form data to test form design."
DBIx-HTML-PopupRadio-1.00,2002-10-06T00:42:26,RSAVAGE,backpan,released,1.00,1,DBIx-HTML-PopupRadio,"Convert sql into a popup menu or radio group."
Module-MakeDist-1.00,2002-10-06T00:44:17,RSAVAGE,backpan,released,1.00,1,Module-MakeDist,"Create Unix and ActiveState distros for a new module."
Net-XWhois-0.90,2002-10-06T01:42:43,VIPUL,latest,released,0.90,,Net-XWhois,"Whois Client Interface for Perl5."
Encode-1.77,2002-10-06T03:59:19,DANKOGAI,backpan,released,1.77,,Encode,"character encodings"
AxKit-XSP-Blog-0.01,2002-10-06T06:51:31,DRRHO,backpan,released,0.01,1,AxKit-XSP-Blog,"XSP taglib to include Blogs (weblogs)"
Acme-EyeDrops-1.15,2002-10-06T07:25:35,ASAVIGE,backpan,released,1.15,,Acme-EyeDrops,"Visual Programming in Perl"
HTML-TagReader-0.13,2002-10-06T09:08:30,GUS,backpan,released,0.13,,HTML-TagReader,"Perl extension module for reading html/sgml/xml files by tags."
Language-Ook-0.01,2002-10-06T09:25:46,JQUELIN,backpan,released,0.01,1,Language-Ook,"a Ook! interpreter."
Safe-2.09,2002-10-06T12:17:23,ABERGMAN,cpan,released,2.09,,Safe,"Compile and execute code in restricted compartments"
Math-Geometry-GPC-1.03,2002-10-06T12:26:04,DVDPOL,latest,released,1.03,1,Math-Geometry-GPC,"Perl wrapper for Alan Murta's gpc library"
Math-Geometry-Planar-1.05,2002-10-06T12:26:19,DVDPOL,backpan,released,1.05,,Math-Geometry-Planar,"A collection of planar geometry functions"
Spreadsheet-WriteExcel-Simple-0.03,2002-10-06T13:04:45,TMTM,backpan,released,0.03,,Spreadsheet-WriteExcel-Simple,"A simple single-sheet Excel document"
Spreadsheet-WriteExcel-FromDB-0.08,2002-10-06T13:06:36,TMTM,backpan,released,0.08,,Spreadsheet-WriteExcel-FromDB,"Convert a database table to an Excel spreadsheet"
HTML-TagReader-0.14,2002-10-06T13:28:20,GUS,cpan,released,0.14,,HTML-TagReader,"Perl extension module for reading html/sgml/xml files by tags."
Apache-SimpleTemplate-0.03,2002-10-06T14:38:04,FORTY,cpan,released,0.03,,Apache-SimpleTemplate,
CPAN-Checksums-1.0,2002-10-06T17:22:35,ANDK,backpan,released,1.0,1,CPAN-Checksums,"Write a CHECKSUMS file for a directory as on CPAN"
Apache-Dynagzip-0.07,2002-10-06T19:36:50,SLAVA,backpan,released,0.07,,Apache-Dynagzip,"mod_perl extension for Apache-1.3.X to compress the response with gzip format."
Apache-Log-Spread-1.0.0,2002-10-06T21:27:32,GSCHLOSS,backpan,released,v1.0.0,1,Apache-Log-Spread,"Perl implementation of mod_log_spread for multicasting access logs."
Data-CHEF-1.01,2002-10-06T23:13:45,CHRISJ,latest,released,1.01,,Data-CHEF,"Complex Hash Exchange Format"
CGI.pm-2.87,2002-10-07T02:00:58,LDS,backpan,released,2.87,,CGI,"Simple Common Gateway Interface Class"
Data-FormValidator-1.91,2002-10-07T02:06:39,MARKSTOS,backpan,released,1.91,,Data-FormValidator,"Validates user input (usually from an HTML form) based on input profile."
ResourcePool-0.9909,2002-10-07T05:48:57,MWS,backpan,released,0.9909,,ResourcePool,"A connection caching and pooling class."
Apache-Log-Spread-1.0.1,2002-10-07T06:01:20,GSCHLOSS,backpan,released,v1.0.1,,Apache-Log-Spread,"Perl implementation of mod_log_spread for multicasting access logs."
Devel-SawAmpersand-0.30,2002-10-07T07:24:27,ANDK,backpan,released,0.30,,Devel-SawAmpersand,"A compiler backend to find variables that set sawampersand"
Math-Geometry-Planar-1.06,2002-10-07T07:59:07,DVDPOL,backpan,released,1.06,,Math-Geometry-Planar,"A collection of planar geometry functions"
Acme-Tango-0.02,2002-10-07T08:31:03,SARGIE,backpan,released,0.02,,Acme-Tango,"Turn colours orange"
CPAN-Checksums-1.011,2002-10-07T08:56:12,ANDK,backpan,released,1.011,,CPAN-Checksums,"Write a CHECKSUMS file for a directory as on CPAN"
URI-Sequin-1.1.2,2002-10-07T08:56:28,SARGIE,backpan,released,v1.1.2,1,URI-Sequin,"Extract information from the URLs of Search-Engines"
RTF-Tokenizer-0.02.1,2002-10-07T09:22:06,SARGIE,backpan,released,v0.02.1,1,RTF-Tokenizer,"Tokenize RTF"
Mail-SpamAssassin-2.42,2002-10-07T09:41:47,MSERGEANT,backpan,released,2.42,,Mail-SpamAssassin,"Mail::Audit spam detector plugin"
XML-Handler-Dtd2Html-0.21,2002-10-07T10:33:55,PERRAD,backpan,released,0.21,,XML-Handler-Dtd2Html,"SAX2 handler for generate a HTML documentation from a DTD"
CGI-Echo-1.01,2002-10-07T11:06:08,RSAVAGE,backpan,released,1.01,1,CGI-Echo,"Echo form data to test form design."
Math-Geometry-Planar-1.07,2002-10-07T11:54:26,DVDPOL,backpan,released,1.07,,Math-Geometry-Planar,"A collection of planar geometry functions"
XML-Directory-0.99,2002-10-07T12:13:03,PCIMPRICH,backpan,released,0.99,,XML-Directory,"returns a content of directory as XML"
CGI-Application-2.6,2002-10-07T13:03:27,JERLBAUM,cpan,released,2.6,,CGI-Application," Framework for building reusable web-applications"
Convert-Ethiopic-Lite-0.12,2002-10-07T13:13:22,DYACOB,backpan,released,0.12,,Convert-Ethiopic-Lite,"Convert Between Western and Ethiopic Numerals Systems"
Math-Geometry-Planar-1.08,2002-10-07T14:22:11,DVDPOL,backpan,released,1.08,,Math-Geometry-Planar,"A collection of planar geometry functions"
PerlIO-via-chop-0.01,2002-10-07T14:35:32,AUTRIJUS,latest,released,0.01,1,PerlIO-via-chop,"PerlIO layer to chop the last byte outputted"
HTML-Macro-1.20,2002-10-07T14:45:32,SOKOLOV,backpan,released,1.20,1,HTML-Macro,"generate dynamic HTML pages using templates"
Convert-Ethiopic-Lite-0.13,2002-10-07T18:24:07,DYACOB,backpan,released,0.13,,Convert-Ethiopic-Lite,"Convert Between Western and Ethiopic Numeral Systems"
Apache-Log-Spread-1.0.2,2002-10-07T19:50:25,GSCHLOSS,backpan,released,v1.0.2,,Apache-Log-Spread,"Perl implementation of mod_log_spread for multicasting access logs."
Apache-Log-Spread-1.0.3,2002-10-07T19:59:29,GSCHLOSS,latest,released,v1.0.3,,Apache-Log-Spread,"Perl implementation of mod_log_spread for multicasting access logs."
Term-ProgressBar-2.01,2002-10-07T21:19:09,FLUFFY,backpan,released,2.01,,Term-ProgressBar,"tools for making makefiles with."
Mail-Box-2.026,2002-10-07T21:45:41,MARKOV,backpan,released,2.026,,Mail-Box,"walk through mailboxes and grep for something"
Log-Log4perl-0.25,2002-10-07T21:54:37,KGOESS,cpan,released,0.25,1,Log-Log4perl,"Log4j implementation for Perl"
HTML-Mason-1.14,2002-10-08T00:46:25,DROLSKY,backpan,released,1.14,,HTML-Mason,"Facilitates testing of Apache::* modules"
Data-Fallback-0.02,2002-10-08T00:57:05,EARL,cpan,released,0.02,1,Data-Fallback,"fallback through an array of levels till you find your data, cacheing where desired"
Tie-Hash-TwoWay-1.07,2002-10-08T01:07:36,TEODOR,cpan,released,1.07,,Tie-Hash-TwoWay,"Perl extension for two-way mapping between two disjoint sets"
Class-Factory-1.00,2002-10-08T02:41:03,CWINTERS,backpan,released,1.00,,Class-Factory,"Base class for dynamic factory classes"
Test-Prereq-0.10,2002-10-08T02:47:58,BDFOY,backpan,released,0.10,,Test-Prereq,"check if Makefile.PL has the right pre-requisites"
Devel-Size-0.01,2002-10-08T06:23:43,DSUGAL,backpan,released,0.01,1,Devel-Size,"Perl extension for finding the memory usage of perl variables"
Time-Duration-1.02,2002-10-08T07:17:01,SBURKE,backpan,released,1.02,,Time-Duration,"rounded or exact English expression of durations"
Test-Prereq-0.11,2002-10-08T07:34:01,BDFOY,backpan,released,0.11,,Test-Prereq,"check if Makefile.PL has the right pre-requisites"
Apache-AuthCookieLDAP-0.03,2002-10-08T07:42:21,BJORNARDO,latest,released,0.03,,Apache-AuthCookieLDAP,"An AuthCookie module backed by a LDAP database."
WWW-Yahoo-Groups-1.7,2002-10-08T08:35:33,SPOON,backpan,released,1.7,,WWW-Yahoo-Groups,"automated access to Yahoo! Groups."
SAP-BC-XMLRFC-0.06,2002-10-08T09:17:14,PIERS,latest,released,0.06,,SAP-BC-XMLRFC,"Interface to SAP's Business Connector"
Net-DHCP-Watch-2.01,2002-10-08T09:57:21,EJDRS,cpan,released,2.01,,Net-DHCP-Watch,"A class for monitoring a remote DHCPD server."
Time-Duration-sv-1.00,2002-10-08T10:11:02,ABERGMAN,backpan,released,1.00,1,Time-Duration-sv,"rounded or exact Swedish expression of durations"
Python-Bytecode-2.0,2002-10-08T13:43:31,SIMON,cpan,released,2.0,,Python-Bytecode,"Disassemble and investigate Python bytecode"
P2P-pDonkey-0.01,2002-10-08T14:10:47,KLIMKIN,cpan,released,0.01,1,P2P-pDonkey,"Utility functions for P2P::pDonkey extensions."
Convert-AcrossLite-0.03,2002-10-08T16:15:41,DSPARLING,backpan,released,0.03,,Convert-AcrossLite,"Convert binary AcrossLite puzzle files to text."
Devel-Size-0.02,2002-10-08T17:53:32,DSUGAL,backpan,released,0.02,,Devel-Size,"Perl extension for finding the memory usage of perl variables"
Devel-Size-0.03,2002-10-08T18:04:15,DSUGAL,backpan,released,0.03,,Devel-Size,"Perl extension for finding the memory usage of perl variables"
Net-LPR-1.000,2002-10-08T18:48:58,DMLLOYD,backpan,released,1.000,1,Net-LPR,"Perl extension for printing to RFC1179-compliant print servers."
ParsePlainConfig-1.7,2002-10-08T19:08:01,CORLISS,backpan,released,1.7,,ParsePlainConfig,"Parser for plain-text configuration files"
ParsePlainConfig-1.7a,2002-10-08T19:14:41,CORLISS,backpan,released,1.7,,ParsePlainConfig,"Parser for plain-text configuration files"
Apache-AuthenProgram-0.90,2002-10-08T19:43:04,MLFISHER,latest,released,0.90,1,Apache-AuthenProgram,"mod_perl external program authentication module"
Data-Pivot-0.04,2002-10-08T19:51:52,BDULFER,backpan,released,0.04,,Data-Pivot,"Perl module to pivot a table"
Mail-Addressbook-Convert-1.1,2002-10-08T22:22:08,INTERGURU,latest,released,1.1,,Mail-Addressbook-Convert,"convert to and from many e-mail addressbooks"
Blog-Simple-0.02,2002-10-08T23:12:12,GILAD,backpan,released,0.02,,Blog-Simple,"Perl extension for the creation of a simple weblog (blogger) system."
Mac-Errors-0.7,2002-10-08T23:37:18,BDFOY,backpan,released,0.7,,Mac-Errors,"constants for Mac error codes"
CGI-Listman-0.05,2002-10-09T00:07:39,HPYHACKER,latest,released,0.05,,CGI-Listman,"Easily managing web subscribtion lists"
version-0.22,2002-10-09T00:55:37,JPEACOCK,backpan,released,0.22,,version,"Perl extension for Version Objects"
Tree-MultiNode-1.0.9,2002-10-09T01:07:54,KRBURTON,cpan,released,v1.0.9,,Tree-MultiNode,"a multi node tree object. Most useful for modeling heirarchial data structures."
XML-Filter-NSNormalise-0.01,2002-10-09T02:45:40,GRANTM,backpan,released,0.01,1,XML-Filter-NSNormalise,"SAX filter to normalise namespace prefixes"
WWW-Yahoo-Groups-1.7.2,2002-10-09T03:56:06,SPOON,backpan,released,1.7.2,1,WWW-Yahoo-Groups,"automated access to Yahoo! Groups."
Business-ISMN-1.3,2002-10-09T06:35:32,BDFOY,backpan,released,1.3,,Business-ISMN,"work with International Standard Music Numbers"
Time-Duration-sv-1.01,2002-10-09T06:45:31,ABERGMAN,latest,released,1.01,,Time-Duration-sv,"rounded or exact Swedish expression of durations"
DBIx-HTML-LinkedMenus-1.00,2002-10-09T09:02:41,RSAVAGE,backpan,released,1.00,1,DBIx-HTML-LinkedMenus,"Convert db data to 2 linked HTML popup menus."
DBD-XBase-0.230,2002-10-09T09:11:07,JANPAZ,backpan,released,0.230,,DBD-XBase,"Perl module for reading and writing the dbf files"
Test-Prereq-0.12,2002-10-09T10:46:52,BDFOY,backpan,released,0.12,,Test-Prereq,"check if Makefile.PL has the right pre-requisites"
WWW-UsePerl-Journal-0.09,2002-10-09T14:23:34,IDORU,backpan,released,0.09,,WWW-UsePerl-Journal,"use.perl.org journal tool"
WWW-Yahoo-Groups-1.7.4,2002-10-09T15:22:20,SPOON,backpan,released,1.7.4,,WWW-Yahoo-Groups,"automated access to Yahoo! Groups."
Devel-Size-0.50,2002-10-09T17:28:49,DSUGAL,backpan,released,0.50,,Devel-Size,"Perl extension for finding the memory usage of perl variables"
Devel-Size-0.51,2002-10-09T18:48:27,DSUGAL,backpan,released,0.51,,Devel-Size,"Perl extension for finding the memory usage of perl variables"
Authen-Krb5-KDB-0.08,2002-10-09T20:49:51,DKS,backpan,released,0.08,,Authen-Krb5-KDB,"Kerberos V5 Database Constants"
AI-Fuzzy-0.02,2002-10-09T21:05:52,TSCANLAN,cpan,released,0.02,,AI-Fuzzy,"Perl extension for Fuzzy Logic"
Parrot-AssemblyTokenizer-0.01,2002-10-09T21:47:07,SARGIE,backpan,released,0.01,1,Parrot-AssemblyTokenizer,
XML-Filter-NSNormalise-0.02,2002-10-09T23:13:49,GRANTM,backpan,released,0.02,,XML-Filter-NSNormalise,"normalises namespace prefixes in XML files"
WWW-Yahoo-Groups-1.7.5,2002-10-10T01:54:38,SPOON,backpan,released,1.7.5,,WWW-Yahoo-Groups,"automated access to Yahoo! Groups."
WWW-Yahoo-Groups-1.7.6,2002-10-10T02:39:53,SPOON,backpan,released,1.7.6,,WWW-Yahoo-Groups,"automated access to Yahoo! Groups."
Devel-Size-0.52,2002-10-10T04:11:06,DSUGAL,backpan,released,0.52,,Devel-Size,"Perl extension for finding the memory usage of perl variables"
Test-Prereq-0.13,2002-10-10T04:34:08,BDFOY,backpan,released,0.13,,Test-Prereq,"check if Makefile.PL has the right pre-requisites"
Test-Manifest-0.9,2002-10-10T04:34:24,BDFOY,backpan,released,0.9,,Test-Manifest,"interact with a t/test_manifest file"
Test-Env-0.06,2002-10-10T04:34:39,BDFOY,backpan,released,0.06,1,Test-Env,"test the environment"
HTML-Lint-1.21,2002-10-10T05:37:25,PETDANCE,backpan,released,1.21,,HTML-Lint,"check for HTML errors in a string or file"
Acme-Tango-0.03,2002-10-10T06:04:46,SARGIE,backpan,released,0.03,1,Acme-Tango,"Turn colours orange"
Acme-Tango-0.04,2002-10-10T06:52:29,SARGIE,backpan,released,0.04,,Acme-Tango,"Turn colours orange"
Net-SMS-O2-0.016,2002-10-10T08:26:02,AWRIGLEY,backpan,released,0.016,1,Net-SMS-O2,"a module to send SMS messages using the O2 web2sms gateway (http://www.o2.co.uk/)."
Printer-0.97,2002-10-10T12:02:08,SRPATT,cpan,released,0.97,,Printer,"a low-level, platform independent printing interface (curently Linux and MS Win32. other UNIXES should also work.)"
SPOPS-0.71,2002-10-10T12:17:10,CWINTERS,backpan,released,0.71,,SPOPS,"Simple Perl Object Persistence with Security"
Authen-Krb5-KDB-0.09,2002-10-10T14:32:08,DKS,latest,released,0.09,,Authen-Krb5-KDB,"Kerberos V5 Database Constants"
I18N-AcceptLanguage-0.02,2002-10-10T14:38:49,CGILMORE,backpan,released,0.02,,I18N-AcceptLanguage,"Matches language preference to available languages"
Module-Signature-0.06,2002-10-10T15:22:33,AUTRIJUS,backpan,released,0.06,,Module-Signature,"Module signature file manipulation"
POE-Component-Client-Ping-0.98,2002-10-10T16:01:03,RCAPUTO,backpan,released,0.98,,POE-Component-Client-Ping,"an ICMP ping client component"
VCS-CMSynergy-1.08,2002-10-10T17:48:25,RSCHUPP,backpan,released,1.08,,VCS-CMSynergy,"Perl interface to Telelogic CM Synergy"
MARC-Record-1.12,2002-10-10T18:17:23,PETDANCE,backpan,released,1.12,,MARC-Record,"MARC record dump utility"
Exception-Like-0.01,2002-10-10T18:43:52,ZIYA,backpan,released,0.01,1,Exception-Like,"Exception-like Error Checking"
I18N-Charset-1.23,2002-10-10T19:27:53,MTHURN,backpan,released,1.23,,I18N-Charset,"IANA Character Set Registry names and Unicode::MapUTF8 (et al.) conversion scheme names"
Devel-Size-0.53,2002-10-10T19:34:33,DSUGAL,backpan,released,0.53,,Devel-Size,"Perl extension for finding the memory usage of Perl variables"
Exception-Like-0.02,2002-10-10T19:39:37,ZIYA,backpan,released,0.02,1,Exception-Like,"Exception-like Error Checking"
Term-Interact-0.44,2002-10-10T20:59:29,PRL,cpan,released,0.44,,Term-Interact,
POE-Component-IRC-2.4,2002-10-10T21:24:56,FIMM,cpan,released,2.4,,POE-Component-IRC,"A POE-based parser for the IRC protocol."
App-Context-0.01,2002-10-10T21:31:39,SPADKINS,cpan,released,0.01,1,App-Context,"Backplane for core App services"
XML-Filter-NSNormalise-0.03,2002-10-10T21:48:07,GRANTM,backpan,released,0.03,,XML-Filter-NSNormalise,"normalises namespace prefixes in XML files"
Test-Prereq-0.14,2002-10-10T22:25:36,BDFOY,backpan,released,0.14,,Test-Prereq,"check if Makefile.PL has the right pre-requisites"
Test-Prereq-0.15,2002-10-11T00:40:05,BDFOY,backpan,released,0.15,,Test-Prereq,"check if Makefile.PL has the right pre-requisites"
Graph-0.20101,2002-10-11T00:53:57,JHI,backpan,released,0.20101,,Graph,"graph operations"
XML-Filter-NSNormalise-0.04,2002-10-11T02:07:45,GRANTM,latest,released,0.04,,XML-Filter-NSNormalise,"normalises namespace prefixes in XML files"
Net-DNS-ZoneFile-1.04,2002-10-11T03:04:37,LUISMUNOZ,backpan,released,1.04,,Net-DNS-ZoneFile,"Perl extension to convert a zone file to a collection of RRs"
Module-Signature-0.07,2002-10-11T04:16:01,AUTRIJUS,backpan,released,0.07,,Module-Signature,"Module signature file manipulation"
Statistics-Descriptive-2.6,2002-10-11T04:59:37,COLINK,backpan,released,2.6,,Statistics-Descriptive,"Module of basic descriptive statistical functions."
Term-Gnuplot-0.90_38i_00,2002-10-11T06:07:00,ILYAZ,cpan,developer,0.90_38,,Term-Gnuplot,"documentation of gnuplot output devices"
P2P-pDonkey-0.02,2002-10-11T07:58:43,KLIMKIN,cpan,released,0.02,,P2P-pDonkey,"Utility functions for P2P::pDonkey extensions."
CDDB_get-2.11,2002-10-11T09:04:10,FONKIE,cpan,released,2.11,,CDDB_get,"Read the CDDB entry for an audio CD in your drive"
ExtUtils-AutoInstall-0.40,2002-10-11T10:10:52,AUTRIJUS,backpan,released,0.40,,ExtUtils-AutoInstall,"Automatic install of dependencies via CPAN"
HTML-LinkExtractor-0.06,2002-10-11T10:25:59,PODMASTER,backpan,released,0.06,,HTML-LinkExtractor,"Extract ""WHAT'S A LINK-type tag"" in links from an HTML document"
CGI-Panel-0.93,2002-10-11T15:30:33,RSYMES,cpan,released,0.93,,CGI-Panel,"Create sophisticated event-driven web applications from simple panel objects"
Apache-SessionManager-0.03,2002-10-11T16:27:25,ENRYS,cpan,released,0.03,,Apache-SessionManager,"mod_perl extension to manage sessions over HTTP requests"
HTML-SyntaxHighlighter-0.01,2002-10-11T17:57:00,KILINRAX,backpan,released,0.01,1,HTML-SyntaxHighlighter,"a module for converting raw HTML into html-escaped, highlighted code; suitable for inclusion within a web page."
Math-Fractal-DLA-0.20,2002-10-11T18:10:48,ARCOLF,cpan,released,0.20,1,Math-Fractal-DLA,"Diffusion Limited Aggregation (DLA) Generator"
Module-Signature-0.08,2002-10-11T19:32:19,AUTRIJUS,backpan,released,0.08,,Module-Signature,"Module signature file manipulation"
Config-General-2.09,2002-10-11T22:03:43,TLINDEN,backpan,released,2.09,,Config-General,"Generic Config Module"
Test-1.23,2002-10-11T23:48:07,SBURKE,backpan,released,1.23,,Test,"provides a simple framework for writing test scripts"
PostScript-Graph-File-0.06,2002-10-12T10:17:23,CPWILLMOT,backpan,released,0.06,1,PostScript-Graph-File,"Base class for creating Adobe PostScript files"
PostScript-Graph-Paper-0.03,2002-10-12T10:17:38,CPWILLMOT,backpan,released,0.03,1,PostScript-Graph-Paper,"prepare blank graph for a postscript file"
PostScript-Graph-Key-0.02,2002-10-12T10:19:37,CPWILLMOT,backpan,released,0.02,1,PostScript-Graph-Key,"a Key area for PostScript::Graph::Paper"
PostScript-Graph-Style-0.03,2002-10-12T10:19:53,CPWILLMOT,backpan,released,0.03,1,PostScript-Graph-Style,"style settings for postscript objects"
PostScript-Graph-XY-0.02,2002-10-12T10:20:08,CPWILLMOT,backpan,released,0.02,1,PostScript-Graph-XY,"graph lines and points"
Module-Signature-0.09,2002-10-12T10:33:29,AUTRIJUS,backpan,released,0.09,,Module-Signature,"Module signature file manipulation"
Module-Signature-0.10,2002-10-12T11:10:21,AUTRIJUS,backpan,released,0.10,,Module-Signature,"Module signature file manipulation"
Devel-Size-0.54,2002-10-12T18:14:42,DSUGAL,backpan,released,0.54,,Devel-Size,"Perl extension for finding the memory usage of Perl variables"
Acme-use-strict-with-pride-0.01,2002-10-12T18:16:42,NWCLARK,backpan,released,0.01,1,Acme-use-strict-with-pride,"enforce bondage and discipline on very naughty modules."
Module-Signature-0.11,2002-10-12T19:23:48,AUTRIJUS,backpan,released,0.11,,Module-Signature,"Module signature file manipulation"
Lexical-Alias-0.02,2002-10-12T19:35:22,PINYAN,backpan,released,0.02,,Lexical-Alias,"makes a lexical an alias for another variable"
Convert-Ethiopic-Lite-0.14,2002-10-12T20:42:01,DYACOB,backpan,released,0.14,,Convert-Ethiopic-Lite,"Convert Between Western and Ethiopic Numeral Systems"
Convert-Coptic-0.10,2002-10-12T20:42:16,DYACOB,backpan,released,0.10,1,Convert-Coptic,"Convert Between Western and Coptic Numeral Systems"
Crypt-OpenPGP-1.02,2002-10-12T22:04:50,BTROTT,backpan,released,1.02,,Crypt-OpenPGP,"Pure-Perl OpenPGP implementation"
Module-Signature-0.12,2002-10-12T22:55:54,AUTRIJUS,backpan,released,0.12,,Module-Signature,"Module signature file manipulation"
Getopt-Tiny-1.02,2002-10-13T02:52:00,MUIR,latest,released,1.02,,Getopt-Tiny,"yet another command line argument parsing module"
Test-Signature-1.01,2002-10-13T04:00:32,SPOON,backpan,released,1.01,1,Test-Signature,"automate SIGNATURE testing."
Win32API-MIDI-0.04,2002-10-13T05:05:30,HAYASHI,cpan,released,0.04,1,Win32API-MIDI,"Perl extension for MS Windows 32bit MIDI API"
Apache-Recorder-0.07,2002-10-13T05:12:11,CBROOKS,latest,released,0.07,,Apache-Recorder,"mod_perl handler to record HTTP sessions"
Module-Signature-0.13,2002-10-13T05:22:45,AUTRIJUS,backpan,released,0.13,,Module-Signature,"Module signature file manipulation"
Lexical-Alias-0.03,2002-10-13T05:59:19,PINYAN,backpan,released,0.03,,Lexical-Alias,"makes a lexical an alias for another variable"
